nbr_pol_id,var_pol_nombre,var_pol_cargo,var_pol_salario,var_pol_status
639,Amanda Carey,Policia,930,Activo
640,Monique Barnett,Cabo,1120,Activo
641,Jennifer Ryan,Policia,930,Activo
642,Jason Brown,Cabo,1120,Activo
643,Patricia Jefferson,Policia,930,Activo
644,Christine Francis,Cabo,1120,Activo
645,Matthew Nelson,Policia,930,Activo
646,Manuel Robinson,Policia,930,Inactivo
647,Tyler Henry,Sargento,1250,Inactivo
648,Nicholas Taylor,Policia,930,Inactivo
649,Brett Smith,Cabo,1120,Inactivo
650,Kayla Robinson,Cabo,1120,Activo
651,Sarah Banks,Cabo,1120,Inactivo
652,Kevin Davidson,Cabo,1120,Activo
653,Jasmine Hamilton,Policia,930,Activo
654,Joseph Chandler,Policia,930,Activo
655,Stephanie Bailey,Policia,930,Activo
656,Jesus Smith,Cabo,1120,Inactivo
657,Daniel Campbell,Policia,930,Inactivo
658,Christopher Harris,Policia,930,Activo
659,David Graham,Cabo,1120,Inactivo
660,Amanda Wilson,Policia,930,Inactivo
661,Michael Vargas,Policia,930,Inactivo
662,Isaac Johnson,Cabo,1120,Inactivo
663,Robin Vance,Cabo,1120,Inactivo
664,Mary Lyons,Cabo,1120,Inactivo
665,Alison Richardson,Policia,930,Activo
666,Brandon Cannon,Cabo,1120,Activo
667,Susan Dudley,Cabo,1120,Activo
668,Rodney Serrano,Policia,930,Inactivo
669,Becky Rowland,Cabo,1120,Activo
670,Brandon Cisneros,Policia,930,Inactivo
671,Angela Morales,Policia,930,Activo
672,April Sanders,Sargento,1250,Activo
673,Austin Williams,Policia,930,Inactivo
674,Diane Thomas,Policia,930,Inactivo
675,Patricia Ryan,Sargento,1250,Activo
676,Lauren Carey,Cabo,1120,Activo
677,Carrie Benton,Cabo,1120,Activo
678,Joseph Mendoza,Cabo,1120,Activo
679,Stacey Romero,Cabo,1120,Activo
680,Sara Walker,Policia,930,Inactivo
681,Cheryl Shelton,Policia,930,Activo
682,Jacob Stanton,Policia,930,Activo
683,Richard Williams,Policia,930,Activo
684,Crystal Bowen,Cabo,1120,Activo
685,Sharon Phillips,Policia,930,Activo
686,Ryan Smith,Policia,930,Activo
687,Tracie Silva,Policia,930,Inactivo
688,Dennis Payne,Policia,930,Activo
689,Jennifer Fry,Cabo,1120,Activo
690,Todd Mcpherson,Policia,930,Activo
691,Antonio Jones,Policia,930,Activo
692,Megan Leach,Policia,930,Activo
693,Jeffrey Gutierrez,Cabo,1120,Activo
694,Daniel Garcia,Cabo,1120,Activo
695,Jennifer Mcdowell,Cabo,1120,Inactivo
696,Matthew Reynolds,Policia,930,Activo
697,Sarah Jordan,Cabo,1120,Activo
698,Sally Castillo,Policia,930,Activo
699,Sean Gates,Policia,930,Activo
700,James Evans,Policia,930,Inactivo
701,Natalie Hunter,Policia,930,Inactivo
702,Kevin Long,Policia,930,Activo
703,Michelle Richardson,Policia,930,Inactivo
704,Kevin Ramos,Policia,930,Activo
705,Sara Smith,Policia,930,Activo
706,Thomas Martinez,Sargento,1250,Activo
707,Curtis Bowers,Policia,930,Activo
708,Christopher Pacheco,Policia,930,Activo
709,Alexandra Vargas,Policia,930,Activo
710,Teresa Howard,Cabo,1120,Activo
711,Jesse Lewis,Policia,930,Activo
712,Nicole Walker,Policia,930,Activo
713,Pamela Young,Cabo,1120,Activo
714,Timothy Hensley,Policia,930,Inactivo
715,Samuel Jackson,Cabo,1120,Activo
716,Jonathan Perez,Policia,930,Activo
717,Samantha Lewis,Policia,930,Activo
718,Stephen Foster,Cabo,1120,Inactivo
719,Dana Williams,Policia,930,Inactivo
720,Alexis Villegas,Sargento,1250,Activo
721,Dale Gates,Policia,930,Activo
722,Donna Rodgers,Policia,930,Inactivo
723,Brittany Vasquez,Policia,930,Inactivo
724,Jonathan Smith,Policia,930,Activo
725,Angela Lopez,Sargento,1250,Inactivo
726,Anthony Swanson,Policia,930,Activo
727,Steven Johnson,Cabo,1120,Inactivo
728,James Norris,Policia,930,Activo
729,Steve Lane,Policia,930,Inactivo
730,Lucas Hughes,Cabo,1120,Activo
731,Morgan Fuller,Cabo,1120,Inactivo
732,Elizabeth Floyd,Cabo,1120,Activo
733,Willie Aguilar,Cabo,1120,Activo
734,Edward Garrett,Cabo,1120,Activo
735,Denise Baker,Sargento,1250,Activo
736,Shawn Mccullough,Cabo,1120,Activo
737,Kathryn Stein,Policia,930,Activo
738,Natalie Schneider,Policia,930,Activo
739,Theresa Fox,Policia,930,Inactivo
740,Mark Owens,Sargento,1250,Inactivo
741,Tiffany Dougherty,Policia,930,Inactivo
742,Emily King,Policia,930,Activo
743,Diane Carter,Policia,930,Inactivo
744,Blake Turner,Sargento,1250,Inactivo
745,Brittany Roman,Policia,930,Inactivo
746,Stacie Guzman,Policia,930,Inactivo
747,Amanda Calderon,Policia,930,Inactivo
748,Tom Powers,Cabo,1120,Inactivo
749,Anne Nguyen,Policia,930,Inactivo
750,Joshua Martinez,Sargento,1250,Inactivo
751,Jose Barnett,Cabo,1120,Activo
752,Eric Pope,Cabo,1120,Inactivo
753,Linda Hill,Policia,930,Activo
754,Kevin Merritt,Policia,930,Activo
755,Rhonda Henson,Policia,930,Inactivo
756,Nicholas Douglas,Policia,930,Activo
757,Tiffany Bolton,Policia,930,Inactivo
758,Kerri Riley,Policia,930,Activo
759,Vincent Jones,Cabo,1120,Inactivo
760,Lori White,Policia,930,Inactivo
761,Alicia Moore,Cabo,1120,Activo
762,Lisa Kline,Policia,930,Activo
763,Charles Daniels,Policia,930,Inactivo
764,Selena Bright,Policia,930,Activo
765,Robert Goodwin,Policia,930,Activo
766,Jeremy Hunt,Policia,930,Activo
767,Melissa Johnson,Cabo,1120,Activo
768,Paul Cook,Cabo,1120,Inactivo
769,Joyce Reed,Cabo,1120,Inactivo
770,Tiffany Carr,Policia,930,Inactivo
771,Eric Blair,Policia,930,Activo
772,Christopher Carter,Policia,930,Inactivo
773,Paul Scott,Policia,930,Activo
774,Taylor Ayers,Cabo,1120,Activo
775,Kelsey Graham,Policia,930,Inactivo
776,Stephen Montoya,Policia,930,Activo
777,Donald Gardner,Sargento,1250,Activo
778,Erik Barnes,Cabo,1120,Activo
779,Erika Kelly,Cabo,1120,Inactivo
780,Autumn Reed,Policia,930,Activo
781,Melissa Wright,Policia,930,Inactivo
782,Calvin Jones,Cabo,1120,Activo
783,Patricia Kelly,Policia,930,Inactivo
784,Matthew Dixon,Cabo,1120,Activo
785,Glenda Murphy MD,Cabo,1120,Activo
786,Daniel Morgan,Policia,930,Activo
787,Jason Mckay,Policia,930,Activo
788,Rebecca Bradley,Policia,930,Activo
789,Karen Lopez,Policia,930,Activo
790,Karen Shepherd,Cabo,1120,Activo
791,Brandi Arnold,Cabo,1120,Inactivo
792,Dana Francis,Policia,930,Inactivo
793,Jessica Horne,Cabo,1120,Inactivo
794,Devon Valenzuela,Policia,930,Activo
795,Sabrina Martin,Cabo,1120,Activo
796,Tonya Mcdonald,Sargento,1250,Activo
797,John Harris,Policia,930,Activo
798,Taylor Houston DDS,Policia,930,Activo
799,Julie Scott,Policia,930,Activo
800,Alexandra Green,Cabo,1120,Activo
801,Kaylee Parker,Cabo,1120,Activo
802,Kathleen Wolf,Policia,930,Inactivo
803,Michael Murphy,Policia,930,Activo
804,Bradley Alexander,Cabo,1120,Activo
805,Julia Wright,Policia,930,Activo
806,Kelly Hamilton,Policia,930,Inactivo
807,Brian Hayes,Cabo,1120,Inactivo
808,Christopher Moon,Policia,930,Activo
809,Julia Lloyd,Policia,930,Inactivo
810,Diane Chen,Sargento,1250,Activo
811,Jeanette Black,Policia,930,Inactivo
812,Jessica Vega,Cabo,1120,Inactivo
813,Daniel Johnson,Policia,930,Activo
814,Max James,Cabo,1120,Activo
815,Steve Rogers,Cabo,1120,Activo
816,Sheri Salinas,Cabo,1120,Activo
817,Daniel Cunningham,Policia,930,Activo
818,Sarah Everett,Cabo,1120,Inactivo
819,Riley Mathis,Policia,930,Inactivo
820,Kayla Johnson,Sargento,1250,Inactivo
821,Jamie Cross,Policia,930,Activo
822,Derrick Hardin,Cabo,1120,Activo
823,Felicia Fuentes,Sargento,1250,Inactivo
824,Joshua Ward,Policia,930,Activo
825,Michelle Anderson,Policia,930,Inactivo
826,Ashley Carter,Policia,930,Activo
827,Carlos Berg,Cabo,1120,Activo
828,Anthony Robinson,Cabo,1120,Inactivo
829,Courtney Garza,Policia,930,Inactivo
830,Mary Jones,Cabo,1120,Activo
831,Nancy Johnston,Cabo,1120,Activo
832,Jacqueline Ali,Policia,930,Inactivo
833,Nicholas Wright,Policia,930,Activo
834,Michael Ellison,Cabo,1120,Activo
835,Jaclyn Rhodes,Cabo,1120,Inactivo
836,Ryan Barnett,Policia,930,Activo
837,Jamie Davis,Policia,930,Inactivo
838,Kenneth Brown,Cabo,1120,Activo
839,Laura Smith,Cabo,1120,Activo
840,Connie Williams,Cabo,1120,Activo
841,Brian Nichols,Policia,930,Activo
842,Jacob Rodriguez,Policia,930,Inactivo
843,Thomas Dickerson,Policia,930,Activo
844,Ann Livingston,Policia,930,Activo
845,Linda King,Cabo,1120,Activo
846,Jamie Evans,Policia,930,Inactivo
847,Ernest Leblanc,Policia,930,Activo
848,Christian Torres,Policia,930,Inactivo
849,Jocelyn Berg,Cabo,1120,Activo
850,Susan Heath,Policia,930,Activo
851,Michael Lowery,Sargento,1250,Activo
852,Sarah Hamilton,Policia,930,Inactivo
853,Tony Huynh,Cabo,1120,Activo
854,Gabriel Lynn,Policia,930,Activo
855,Sherry Wilcox,Cabo,1120,Inactivo
856,Paul Bautista,Policia,930,Inactivo
857,Jerry Hill,Policia,930,Inactivo
858,Nicole Pearson,Cabo,1120,Inactivo
859,Natalie Marks,Cabo,1120,Activo
860,Paige Irwin,Cabo,1120,Activo
861,Catherine Suarez,Policia,930,Inactivo
862,Jason Bowers,Cabo,1120,Activo
863,Alexandria Irwin,Policia,930,Activo
864,Kelly Walker,Cabo,1120,Activo
865,Michele Hancock,Cabo,1120,Activo
866,Connor Baker,Policia,930,Activo
867,Lisa Murray,Policia,930,Inactivo
868,Adam Michael,Sargento,1250,Inactivo
869,Monica Cross,Cabo,1120,Inactivo
870,Paul Harris,Policia,930,Inactivo
871,Dwayne Gallagher,Policia,930,Inactivo
872,Tonya Cox,Policia,930,Activo
873,Lauren Morgan,Policia,930,Inactivo
874,Janet Travis,Sargento,1250,Activo
875,Erika Camacho,Sargento,1250,Activo
876,Tom Evans,Policia,930,Inactivo
877,Elizabeth Harrington,Policia,930,Inactivo
878,Kimberly Robinson,Policia,930,Inactivo
879,Devin Mejia,Policia,930,Inactivo
880,Edward Parker,Policia,930,Inactivo
881,Rachel Tran,Policia,930,Activo
882,Tara Miller,Sargento,1250,Activo
883,Heather Church,Sargento,1250,Activo
884,Emily Johnson,Policia,930,Inactivo
885,Jose Moody,Cabo,1120,Inactivo
886,Brandon Ball,Policia,930,Inactivo
887,Maurice Skinner,Policia,930,Inactivo
888,Hunter Long,Cabo,1120,Activo
889,Carol Garcia,Sargento,1250,Inactivo
890,Lauren Griffith,Policia,930,Activo
891,Lindsey Ward,Policia,930,Inactivo
892,Laura Herrera,Cabo,1120,Activo
893,Ebony Rodriguez,Cabo,1120,Activo
894,Terry Parker,Sargento,1250,Inactivo
895,Alexander Powell,Policia,930,Activo
896,April Goodwin,Policia,930,Activo
897,Misty Johnson,Policia,930,Activo
898,Dan Johnson,Cabo,1120,Activo
899,Emily Martin,Policia,930,Inactivo
900,Robert House,Policia,930,Activo
901,Jessica James,Policia,930,Inactivo
902,Jessica Velazquez,Policia,930,Inactivo
903,Robert Sanchez,Sargento,1250,Activo
904,Alison Delacruz,Policia,930,Activo
905,Heidi Terry,Policia,930,Activo
906,Travis Ortiz,Policia,930,Activo
907,Evelyn Hernandez,Cabo,1120,Activo
908,Emily Clark,Policia,930,Inactivo
909,Zachary Schultz,Policia,930,Activo
910,Dominique Garcia,Policia,930,Activo
911,Bridget Terry,Policia,930,Inactivo
912,Denise Miller,Policia,930,Activo
913,Marc Sawyer,Cabo,1120,Activo
914,Joshua Lambert,Policia,930,Activo
915,Cody Flores,Cabo,1120,Activo
916,Kelly Hines,Policia,930,Inactivo
917,Hannah Mccoy,Policia,930,Activo
918,Tracy Greene,Cabo,1120,Activo
919,Travis Pearson II,Policia,930,Inactivo
920,Stephen Williams,Policia,930,Inactivo
921,Jennifer Bauer,Cabo,1120,Activo
922,Dr. Jeffrey Lewis,Cabo,1120,Activo
923,Adam Wilson,Policia,930,Inactivo
924,Paul Gonzalez,Cabo,1120,Inactivo
925,Daniel Perez,Policia,930,Activo
926,Benjamin Wagner,Sargento,1250,Activo
927,Hannah Moore,Cabo,1120,Activo
928,Jonathan Phillips,Sargento,1250,Inactivo
929,Cory Cruz,Policia,930,Inactivo
930,Brian Villa,Cabo,1120,Activo
931,Gloria Williams,Policia,930,Activo
932,Sarah Robinson,Cabo,1120,Inactivo
933,Jason Gordon,Policia,930,Activo
934,James Haley,Policia,930,Activo
935,Pamela Grimes,Policia,930,Activo
936,Tiffany Smith,Policia,930,Activo
937,Kim Ellison,Policia,930,Inactivo
938,Gregory Thomas,Policia,930,Activo
939,Joshua Burke,Policia,930,Activo
940,Kimberly Thompson,Policia,930,Inactivo
941,Taylor Pittman,Policia,930,Activo
942,Morgan Obrien,Policia,930,Activo
943,Justin Hunt,Policia,930,Activo
944,Rebecca Brown,Policia,930,Activo
945,Michael Clark,Policia,930,Inactivo
946,Bradley Rios,Cabo,1120,Activo
947,Julie Mcguire,Policia,930,Activo
948,Sherry Allen,Policia,930,Inactivo
949,Laura Richmond,Policia,930,Activo
950,Tonya Jones,Policia,930,Activo
951,Jason Powers,Policia,930,Activo
952,Patrick Blake,Policia,930,Inactivo
953,Jose Campos,Policia,930,Inactivo
954,Carol Clark,Policia,930,Activo
955,Sean Shaw,Policia,930,Activo
956,Evan Howell,Cabo,1120,Activo
957,William Pope,Policia,930,Activo
958,Mary Goodwin,Policia,930,Inactivo
959,Jeffrey Tate,Policia,930,Inactivo
960,Angela Phillips,Policia,930,Activo
961,Mrs. Mary Guerra,Cabo,1120,Inactivo
962,Margaret Jones,Cabo,1120,Inactivo
963,Luke Ferguson,Sargento,1250,Inactivo
964,Amber Alvarado,Cabo,1120,Activo
965,Donald Martin,Policia,930,Inactivo
966,Jeffrey Carter,Policia,930,Activo
967,Christopher Santiago,Cabo,1120,Activo
968,Heidi Potter,Policia,930,Activo
969,George Harmon,Policia,930,Activo
970,Jeremy Jackson,Policia,930,Inactivo
971,Daniel Diaz,Cabo,1120,Activo
972,Angela Lopez,Policia,930,Activo
973,Erin Turner,Cabo,1120,Inactivo
974,Nathan Harris,Policia,930,Inactivo
975,Tina Morris,Policia,930,Inactivo
976,Joy Carr,Cabo,1120,Activo
977,Mark Ramsey,Policia,930,Inactivo
978,Sydney Allison,Policia,930,Activo
979,James Davis,Policia,930,Activo
980,Brian Ortega,Cabo,1120,Activo
981,Alicia Martin,Cabo,1120,Activo
982,Marcus Morrison,Policia,930,Activo
983,Kenneth Kelly,Policia,930,Activo
984,Kim Anderson,Cabo,1120,Activo
985,Jeffery Perry,Cabo,1120,Activo
986,Autumn Huber,Cabo,1120,Inactivo
987,Robert Vasquez,Policia,930,Inactivo
988,Ronnie Kelly,Cabo,1120,Activo
989,Angie Miller,Cabo,1120,Activo
990,Dennis Griffin,Cabo,1120,Activo
991,Justin Harris,Sargento,1250,Activo
992,Lisa Skinner,Policia,930,Activo
993,Kyle Williams,Cabo,1120,Activo
994,Chelsea Farrell,Cabo,1120,Inactivo
995,James Rodriguez,Policia,930,Activo
996,Mary Lewis,Cabo,1120,Inactivo
997,Amanda Sampson,Policia,930,Activo
998,Vanessa Strong,Policia,930,Activo
999,Cory Walker,Policia,930,Inactivo
1000,Vanessa Reed,Cabo,1120,Activo
1001,Chad Marshall,Policia,930,Activo
1002,Stephanie Hancock,Policia,930,Activo
1003,Michele Colon,Cabo,1120,Inactivo
1004,Rachel Thompson DVM,Policia,930,Activo
1005,James Hall,Sargento,1250,Inactivo
1006,Willie Meadows,Policia,930,Activo
1007,Olivia Nelson,Policia,930,Activo
1008,Jacob Calderon,Policia,930,Activo
1009,Erica Ellison,Cabo,1120,Inactivo
1010,Marisa Brown,Policia,930,Inactivo
1011,Tammie Christensen PhD,Sargento,1250,Inactivo
1012,Amber Flynn,Cabo,1120,Inactivo
1013,Kristen Rodriguez,Policia,930,Activo
1014,Jessica Barnes,Policia,930,Activo
1015,Gina Brown,Policia,930,Inactivo
1016,Carla Carr,Policia,930,Activo
1017,Ashley Thompson,Policia,930,Inactivo
1018,Brandon Yang,Policia,930,Inactivo
1019,Meghan Cain,Policia,930,Activo
1020,Abigail Evans,Policia,930,Activo
1021,Amanda Sutton,Sargento,1250,Activo
1022,John Oliver,Policia,930,Activo
1023,Keith Love,Cabo,1120,Activo
1024,Christopher Cox,Policia,930,Activo
1025,Vincent Boyd,Policia,930,Activo
1026,Donald Anderson,Policia,930,Activo
1027,Jordan Morgan,Policia,930,Activo
1028,Cynthia Landry,Cabo,1120,Activo
1029,Benjamin Smith,Cabo,1120,Activo
1030,Lisa Smith,Cabo,1120,Inactivo
1031,Tanya Nelson,Cabo,1120,Activo
1032,Cindy Thompson,Cabo,1120,Activo
1033,Jack Nicholson,Policia,930,Inactivo
1034,Brittany Fritz,Sargento,1250,Inactivo
1035,Mr. Bryan Stephenson,Cabo,1120,Activo
1036,Casey Le,Cabo,1120,Inactivo
1037,Samuel Henderson,Policia,930,Activo
1038,Angela Johnson,Policia,930,Activo
1039,Richard Garcia,Policia,930,Inactivo
1040,David Olson,Policia,930,Activo
1041,Theodore Rodriguez,Policia,930,Inactivo
1042,Beverly Harvey,Policia,930,Activo
1043,Eric Stevens,Policia,930,Activo
1044,William Scott,Policia,930,Activo
1045,Tiffany Taylor,Cabo,1120,Inactivo
1046,Kimberly Smith,Policia,930,Activo
1047,William Martinez,Policia,930,Activo
1048,Eileen Herman,Cabo,1120,Activo
1049,Susan Henderson,Cabo,1120,Inactivo
1050,Jeremy Lewis,Policia,930,Activo
1051,Victoria Hendrix,Policia,930,Activo
1052,Carlos Jordan,Policia,930,Activo
1053,Paul Espinoza,Policia,930,Activo
1054,Richard Pollard,Sargento,1250,Activo
1055,Erin Aguilar,Cabo,1120,Inactivo
1056,Whitney Ramsey MD,Policia,930,Activo
1057,Melissa Gentry,Policia,930,Activo
1058,Scott Taylor,Cabo,1120,Inactivo
1059,Patricia Thomas,Policia,930,Activo
1060,Jonathan Reeves,Cabo,1120,Activo
1061,Janice Carr,Cabo,1120,Activo
1062,Steven Thomas,Policia,930,Activo
1063,Linda Wilkinson,Policia,930,Activo
1064,Sarah Barnett,Cabo,1120,Inactivo
1065,Bradley Martin,Policia,930,Inactivo
1066,Timothy Brown,Policia,930,Activo
1067,David Gallagher,Cabo,1120,Activo
1068,Ashley Richardson,Policia,930,Activo
1069,Calvin Baker,Policia,930,Activo
1070,Ashley Romero,Sargento,1250,Activo
1071,Kimberly Brown,Policia,930,Inactivo
1072,Sonya Glenn,Policia,930,Activo
1073,Dan Flores,Policia,930,Inactivo
1074,Alice Harris,Policia,930,Activo
1075,David Perry,Sargento,1250,Activo
1076,Nicole Martinez,Policia,930,Inactivo
1077,Dawn Hernandez,Policia,930,Inactivo
1078,Claudia Evans,Cabo,1120,Activo
1079,Tyler Anderson,Policia,930,Activo
1080,Gerald Perez,Sargento,1250,Activo
1081,Carl Arias,Policia,930,Activo
1082,Nicholas Johnson,Policia,930,Activo
1083,Sheila Smith,Policia,930,Activo
1084,Michelle Owens,Policia,930,Activo
1085,Marie Green,Policia,930,Activo
1086,David Butler,Sargento,1250,Inactivo
1087,Scott Rhodes,Sargento,1250,Activo
1088,Krista Sullivan,Policia,930,Activo
1089,Michael Wolf,Policia,930,Inactivo
1090,Shawn Osborne,Policia,930,Activo
1091,Daryl Santiago,Policia,930,Inactivo
1092,Dwayne Gomez,Cabo,1120,Activo
1093,Derek Campbell,Policia,930,Inactivo
1094,Sheri Garrett,Sargento,1250,Activo
1095,Bryce Turner,Policia,930,Inactivo
1096,Robert Watson,Policia,930,Activo
1097,Ryan Walters,Policia,930,Activo
1098,Alexis Price,Policia,930,Activo
1099,Victor Phelps,Cabo,1120,Inactivo
1100,Michele Sullivan,Cabo,1120,Inactivo
1101,Mr. Joseph Burgess,Policia,930,Activo
1102,Jasmine Herrera,Cabo,1120,Inactivo
1103,Micheal Mcdaniel,Policia,930,Activo
1104,Taylor Riley,Policia,930,Inactivo
1105,Kyle Wallace,Policia,930,Activo
1106,Brandi Cooper,Policia,930,Inactivo
1107,Mr. Ryan Allen,Cabo,1120,Activo
1108,Jessica Smith,Cabo,1120,Activo
1109,Philip Hodge,Policia,930,Activo
1110,Kevin Young,Policia,930,Activo
1111,Phillip Gonzalez,Cabo,1120,Inactivo
1112,Anthony Wright,Policia,930,Activo
1113,Lauren Torres,Policia,930,Activo
1114,Curtis Haynes,Policia,930,Inactivo
1115,Hayden Cox,Cabo,1120,Inactivo
1116,Max Carlson,Cabo,1120,Activo
1117,Richard Campbell,Policia,930,Activo
1118,Mary Fox,Policia,930,Activo
1119,Dr. Judy Little,Cabo,1120,Activo
1120,Michael Lopez,Sargento,1250,Activo
1121,Pamela Calderon,Policia,930,Activo
1122,Robert Estrada,Policia,930,Activo
1123,Clifford Smith,Cabo,1120,Inactivo
1124,Janet Murphy,Policia,930,Inactivo
1125,Jeremy Acosta,Policia,930,Activo
1126,Kenneth Gregory,Policia,930,Activo
1127,Jason Hull,Policia,930,Inactivo
1128,Patricia Rodriguez,Policia,930,Inactivo
1129,Lauren Garner,Policia,930,Activo
1130,Sarah Hodges,Sargento,1250,Activo
1131,Robert Callahan,Policia,930,Inactivo
1132,Kevin Craig,Cabo,1120,Activo
1133,Patrick Moses,Sargento,1250,Activo
1134,Steven Cole,Policia,930,Inactivo
1135,Elizabeth Roberts,Policia,930,Activo
1136,Jessica Adams,Cabo,1120,Activo
1137,Jennifer Chen,Policia,930,Activo
1138,Pamela Ritter,Policia,930,Activo
1139,Krystal Riddle,Policia,930,Activo
1140,Christopher Thomas,Cabo,1120,Inactivo
1141,Thomas Robinson,Policia,930,Inactivo
1142,Matthew Jackson,Policia,930,Activo
1143,Kimberly Hodges,Policia,930,Inactivo
1144,Kathleen Price,Cabo,1120,Inactivo
1145,Bradley Kent,Policia,930,Activo
1146,Drew Lawson,Cabo,1120,Activo
1147,Jeffrey Cunningham,Policia,930,Inactivo
1148,Andrea Solis,Policia,930,Activo
1149,James Ramirez,Policia,930,Activo
1150,Penny Hobbs,Policia,930,Inactivo
1151,Roberta Jimenez,Policia,930,Inactivo
1152,Christopher Jones,Cabo,1120,Activo
1153,Michael Shelton,Cabo,1120,Inactivo
1154,Alexandra James,Policia,930,Inactivo
1155,Scott Lopez,Policia,930,Inactivo
1156,Miranda Powell,Cabo,1120,Activo
1157,Ryan Vaughan,Policia,930,Activo
1158,Jeffrey Long,Cabo,1120,Activo
1159,Cory Molina,Policia,930,Activo
1160,Jessica Turner,Policia,930,Inactivo
1161,Michael Tyler,Cabo,1120,Activo
1162,Teresa Page,Policia,930,Activo
1163,Nathaniel Jones,Policia,930,Activo
1164,Mary Simmons,Cabo,1120,Inactivo
1165,Erin Munoz,Policia,930,Inactivo
1166,Kathleen Brooks,Policia,930,Activo
