nbr_delin_id,var_delin_nombre,var_delin_pandilla,var_delin_apodo,var_delin_status
636,Crystal Robertson,New,ward,Activo
637,Kara Huffman,West,meza,Activo
638,Alyssa Wang,New,todd-morrison,Activo
639,Karen Morris,Lake,wright-melendez,Activo
640,Charles Hanson DDS,Lake,stephens-fields,Activo
641,Michael Taylor,South,kim-hamilton,Activo
642,Amy White,South,lopez,Activo
643,Nicole Ramos,New,kelley,Activo
644,Kelly Hodges,North,cantu,Activo
645,Christopher Tran,Port,martinez,Activo
646,Taylor Johnston,West,delacruz-adams,Activo
647,Sarah Garcia,North,lawrence-shelton,Activo
648,Ashley Morgan,Port,martin,Activo
649,Michael Deleon,Port,johnson,Activo
650,Dr. Jennifer Conner,Lake,walters-williams,Activo
651,Diane Kennedy MD,New,mills,Activo
652,Mark Rodriguez,East,adams-fitzpatrick,Activo
653,Allen Valencia,South,sanchez-alvarado,Activo
654,Gary Santana,New,hoffman,Activo
655,Bradley Luna,West,sullivan,Activo
656,Matthew Larson,North,white,Activo
657,Jacqueline Pena,East,norris,Activo
658,Robert Ortiz,Lake,smith,Activo
659,Nicholas Wood,East,martinez,Activo
660,Tracy Johnson,West,poole,Activo
661,Richard Ryan,East,bryant-dudley,Activo
662,Jessica Reyes,Port,williams,Activo
663,Cassie Smith,East,mason-norton,Activo
664,Brian Sloan,South,sanchez,Activo
665,Juan Johnson,North,morgan,Activo
666,Anthony Cherry,West,osborne,Activo
667,Jessica Martin,South,strickland,Activo
668,Miranda Rodriguez,East,myers-sullivan,No Activo
669,Gregory Daniels,Lake,blake,Activo
670,John Reed,Lake,drake,Activo
671,John Fisher MD,North,zavala,Activo
672,Eric Estrada,Port,fox,Activo
673,Sean Watkins,Lake,barnes-wolf,Activo
674,Marilyn Williams,New,johnson,Activo
675,Hannah Gonzalez,Lake,aguilar,Activo
676,Crystal Harris,West,jimenez-cook,No Activo
677,Mr. Jacob Jones MD,East,blair,Activo
678,Stacy Smith,South,young,Activo
679,Michael Morrison,South,white,Activo
680,Dustin Garrett,Port,bailey,No Activo
681,Brenda Clayton,Port,nguyen-conley,Activo
682,Amber Pham DDS,South,watson,Activo
683,Rebecca Davis,North,sanchez,Activo
684,Michael Warren DDS,West,moss,Activo
685,Kelly Brown,West,lewis,Activo
686,Andrea Gill,South,barker-short,Activo
687,Amber Richards,Lake,wilson-mckinney,Activo
688,Heather Butler,New,duncan,Activo
689,George Conway,West,white,Activo
690,Latoya Harvey,Port,herrera,Activo
691,Paul Ray,New,tate,Activo
692,Brenda Thomas,North,hernandez-hall,Activo
693,Justin Baker,West,sullivan,Activo
694,Adriana Frazier,New,casey,Activo
695,Scott Long,North,bates,Activo
696,Brittney Peterson,Port,morales,Activo
697,Marie Dunn,New,thomas-suarez,Activo
698,Lauren Garza,West,smith,Activo
699,Kim Marshall,South,anderson,Activo
700,David Mckay,North,garner,Activo
701,Dana Ellis,East,booth,Activo
702,Paul Martin,West,cox,Activo
703,Dr. Diane Smith,Lake,stevens-morris,Activo
704,Brian Ferguson,South,harris-santiago,Activo
705,Justin Gay,West,davis,Activo
706,Mark Villanueva,North,hanson,Activo
707,Patrick Robertson,South,walker-burnett,Activo
708,Brianna Fitzgerald,North,rodriguez-jensen,Activo
709,Sheri Rodriguez,North,moore,Activo
710,Timothy Lawrence,North,yang-chambers,Activo
711,Anthony Swanson,North,smith,Activo
712,John Poole,New,hernandez-willis,Activo
713,Cheryl Foster,Lake,morgan-dean,Activo
714,Chad Johnson,New,jackson,Activo
715,Robert Benson,Port,reyes-green,Activo
716,Alex Chan,South,kline-calhoun,Activo
717,Samantha Romero,Lake,hodges,Activo
718,Maria Johnson,Port,rogers-olson,No Activo
719,Henry Bell,Port,mccoy,Activo
720,Michael Ward,Lake,dudley,Activo
721,Eric Potts,West,frederick,No Activo
722,Tanya Snow,East,cook-little,Activo
723,Briana Ellison,East,marshall,Activo
724,Angela Hill,South,suarez-mendoza,Activo
725,Barbara Owens,Port,parker-wilson,Activo
726,Micheal Love,New,craig,Activo
727,Autumn Marshall,New,parker,Activo
728,James Santos,Port,taylor-williams,No Activo
729,Gloria Santos,North,jones-friedman,Activo
730,Jason Reed,West,berg-guerrero,Activo
731,Jessica Moore,West,hicks,Activo
732,Gabrielle Thomas,South,jones-douglas,Activo
733,Alejandro Anderson,New,horne,Activo
734,Justin Burke,Lake,williams,Activo
735,Spencer Oliver,North,mitchell-martinez,Activo
736,Jessica Johnson,East,collins,Activo
737,Howard Clark,East,aguirre-vargas,Activo
738,Gary Luna,East,green-flowers,Activo
739,Barbara Clarke,Port,moran,Activo
740,Tina Fox,Port,fitzgerald-taylor,Activo
741,Philip Munoz,North,romero-williams,Activo
742,Yolanda Roberts,North,morrison-duncan,Activo
743,Stephanie Wilson,West,jones,Activo
744,Cynthia Kane,Port,obrien,Activo
745,Walter Bowen,Lake,hawkins,Activo
746,Andrew Pennington,East,tucker,Activo
747,Jerry Harris,South,gray,Activo
748,Jennifer Gibson,North,brown,Activo
749,Jessica Keller,Lake,anderson-simmons,Activo
750,Thomas Davis,Port,oneill-whitehead,Activo
751,Mrs. Heather Jackson,North,green,Activo
752,Tina Jones,East,richardson,Activo
753,Trevor Bonilla,Port,moreno-johnson,Activo
754,Timothy Cabrera,North,thompson,Activo
755,Jerry Sullivan,Port,swanson,Activo
756,Allison Casey,East,reyes,Activo
757,Damon Park,West,miller-cunningham,Activo
758,Brandon Simpson,East,lutz-carter,Activo
759,William Leblanc,North,cannon-parks,Activo
760,Amy Gutierrez MD,East,logan,Activo
761,Robert Griffin,Port,collins,Activo
762,Amy Hensley,Port,jones,Activo
763,Robert Robinson,Port,bentley,Activo
764,Chelsey Smith,Port,robinson,Activo
765,Janet Miller,New,hess-white,Activo
766,Annette Wolf,Port,mcneil-chen,Activo
767,Raymond Mendoza,West,martin,Activo
768,Mary Hansen DVM,Port,rose-drake,Activo
769,Diamond Stewart,North,torres,Activo
770,Susan Brooks,Lake,pope,Activo
771,Michael Richmond,South,cruz,Activo
772,Bradley Harvey,North,thomas-alexander,Activo
773,Pamela Brown,North,brown,Activo
774,Emily Morton,South,martinez,Activo
775,Brad Wright,New,conley-davidson,Activo
776,Adam Bailey,West,hernandez,Activo
777,Brenda Aguirre,East,gomez,Activo
778,Connor Rocha,South,bell,Activo
779,Melissa Pratt,North,owens-kaufman,Activo
780,Andrea Reynolds,North,hunter,Activo
781,Crystal Walker,New,hester,Activo
782,Kristie Shields,South,nelson,Activo
783,Sean Gonzalez,West,estrada-sullivan,Activo
784,Christina Alvarez,Port,harrell,Activo
785,Robin Thompson,East,grant,Activo
786,Jody Griffin,North,mcneil,Activo
787,Karen Swanson,Port,adams,Activo
788,Charles Harris,Port,morgan,Activo
789,Aaron Roth,West,brown-mccarty,Activo
790,Jason Henry,South,stuart-perry,Activo
791,Alec Clements,Port,baker,Activo
792,Richard Patterson,East,johnson-figueroa,Activo
793,Frank Perez,East,hill,Activo
794,Christopher Sanders,Lake,morris,Activo
795,Angela Edwards,West,escobar,Activo
796,Brandi Spencer,West,parker-navarro,Activo
797,Kaitlin Thomas,South,moore,Activo
798,Anita Edwards,Lake,williams-buck,Activo
799,Bradley Mack,South,alvarez,Activo
800,Kathy Smith,Port,williams-fisher,Activo
801,Charles Weiss,West,ramos,Activo
802,Kenneth Mcgee,Port,richards-santana,Activo
803,Vanessa Harrison,New,rodriguez-dunn,Activo
804,Cynthia White,New,benson-mayer,Activo
805,Benjamin Peterson,North,short-patel,Activo
806,Tanya Evans,East,collins,Activo
807,Scott May,Lake,bowman,Activo
808,Julie Santos,New,rodriguez,Activo
809,Thomas Clark,West,garcia,Activo
810,Teresa Mitchell,New,nguyen,Activo
811,Andre Gordon,Port,burns,Activo
812,Desiree Johnson,North,miller,Activo
813,Jacqueline White,Port,kim,Activo
814,Randy Woodward,Port,martin,Activo
815,Charles Sanders,West,woodward,Activo
816,Suzanne Collins,New,hinton-luna,No Activo
817,Amy Osborne,Port,flores,Activo
818,James Scott,North,fowler,Activo
819,Nicole Wells,Port,lowe-hill,Activo
820,Amanda Butler,South,mitchell,Activo
821,Bryce Johnson,West,rodriguez,Activo
822,Lisa Duffy,North,gonzalez-williams,Activo
823,Loretta Gomez,North,gonzalez-morris,Activo
824,Paul Turner,West,reynolds-roberson,Activo
825,Andrea Warren,North,hall,Activo
826,Tiffany Rocha,New,silva,Activo
827,Charles Burns,New,brown,Activo
828,Michael Rocha,South,brown,Activo
829,Erica Miller,East,kane,Activo
830,Sandra Sims,North,jackson,Activo
831,Allison Robinson,North,parker-cox,Activo
832,Jessica Romero,West,richardson,Activo
833,Joshua Vazquez,New,summers-fitzpatrick,Activo
834,Eric Rangel,Lake,clark,Activo
835,Michael Stuart,East,stewart,Activo
836,Kimberly Harper,East,curtis,Activo
837,Damon Ferguson,New,fischer-marsh,Activo
838,Elizabeth Dickerson,East,cordova-young,Activo
839,Michael Miller,South,ramos,Activo
840,Patrick Mills,East,cook-sutton,Activo
841,Christopher Perez,Port,bailey-reynolds,Activo
842,Michelle Smith,Port,joseph,Activo
843,Kelly Lewis,West,lynch-sims,Activo
844,Alexander Anderson,North,wheeler,Activo
845,Jamie Murphy,Port,briggs-lopez,Activo
846,Lisa Martin,West,mejia-marshall,Activo
847,Zoe Chapman,North,nelson-bennett,Activo
848,Katherine Barrett,New,gray,Activo
849,Michael Williams,South,walker,Activo
850,James Perez,South,alexander,Activo
851,Brandon Campbell,South,martin-hamilton,Activo
852,Bradley Scott,Lake,jones,Activo
853,Kimberly Pearson,North,williams-bryant,Activo
854,Leah Luna,East,clark-morgan,Activo
855,Michael Mcbride,South,benjamin,Activo
856,James Lee,North,robinson,Activo
857,Matthew Rivera,Lake,brewer,Activo
858,Erin Nunez,Port,stevenson,Activo
859,Rebecca Nichols,West,mendoza,Activo
860,Albert Rodriguez,Lake,morrow,Activo
861,Stephanie Grimes,North,martin,Activo
862,Taylor Wood,Port,thompson,Activo
863,Alexis Butler,Port,kelly,Activo
864,Lisa Price,West,martinez-thomas,Activo
865,Carlos Carroll,North,stone,Activo
866,Ashley Larson,North,rodriguez-daniel,Activo
867,Ashley Jackson,North,sanchez,Activo
868,Alicia Mason,Port,underwood-bridges,Activo
869,Brittany Skinner,Port,cline,Activo
870,Karen Palmer,West,guerra-rivera,Activo
871,Melissa Guerrero,East,ramos,Activo
872,Michelle King,North,mckinney,Activo
873,John Welch,West,barron,Activo
874,Erin Ruiz,South,kline-bailey,Activo
875,James Franklin,Lake,rose-hooper,Activo
876,Bryan Hunter,West,reeves,Activo
877,Zoe Hensley,Port,wagner,Activo
878,Rhonda Griffith,Lake,shaffer,Activo
879,Elizabeth Sparks,New,spencer-forbes,Activo
880,Sue Barry,North,sanders,Activo
881,Danielle Thompson,East,huber,Activo
882,Mary Brown,East,barnes,Activo
883,David James,West,stanley-munoz,Activo
884,Jack Rogers,North,jenkins-nguyen,Activo
885,David Hanna,East,porter-jones,Activo
886,Rachel Callahan,South,best,Activo
887,Alice Stark,East,downs-mccoy,Activo
888,Tonya Baird,West,pacheco,Activo
889,Cynthia Chapman,East,grant,Activo
890,Joseph Mitchell,South,fernandez,Activo
891,Kevin Rivera,Port,brooks,Activo
892,Nancy Cruz,New,buck,Activo
893,Ashley Villanueva,South,li,Activo
894,Ian Patrick,New,jones,Activo
895,Kenneth Cline,West,rodriguez-price,Activo
896,Daniel Bailey,Port,wilson,Activo
897,Ian Carter,Lake,austin,No Activo
898,Steven Murphy,New,wall,Activo
899,Chris Anderson,New,pearson,Activo
900,Ricardo Wallace,West,kelly-fuller,Activo
901,Teresa Collier,Lake,mueller,Activo
902,Brian Scott,South,fischer,Activo
903,Tammy Fleming,West,murphy-dunn,Activo
904,Autumn Mercado,New,santiago,Activo
905,Anthony Johnson,Port,smith-walker,Activo
906,Kendra King,East,gray,Activo
907,Danielle Brown,East,chen,Activo
908,Anna Manning,West,turner-moss,Activo
909,Jill Randall,North,nguyen,Activo
910,Ryan Cruz,Port,moore,Activo
911,Carrie Oliver,Port,guzman-bernard,No Activo
912,Brandi Alvarado,Lake,adams-tran,Activo
913,Jacob Hayden,Port,gomez-serrano,Activo
914,Christina Ramos,West,short,Activo
915,Shannon Bennett,South,garner,Activo
916,Vanessa Hernandez,Port,schultz-hall,Activo
917,Kimberly Kennedy,New,brown,Activo
918,Alexander Hudson,North,white,Activo
919,Elizabeth Lopez,Lake,boyd,Activo
920,Hannah Jones,South,chandler,Activo
921,Monique Henry,New,leach,Activo
922,Sabrina Collins,North,bender-perez,Activo
923,Jose Kelly,North,love,Activo
924,Allison Walters,Port,gray,Activo
925,Julie Curry,Port,smith,Activo
926,Charles Greene,East,smith,Activo
927,Patrick Marshall,Port,johnson,Activo
928,Michael Stevenson,East,hall,Activo
929,Craig Wall,Lake,reynolds-sanford,Activo
930,Joy Romero,Port,browning-jones,Activo
931,Jennifer Kelly,Lake,adams-garza,Activo
932,Jessica Ross,North,schmitt-walker,Activo
933,Ashley Dunlap,Port,taylor,Activo
934,Jordan Branch DVM,North,ramirez-hernandez,Activo
935,Cynthia Wood,Lake,stewart,Activo
936,Jennifer Rios,South,crawford,Activo
937,Alicia Martin,Port,kelly,Activo
938,Sonia Davis,North,webb,Activo
939,Rebecca Jones,New,grant,Activo
940,Ashley Perez,West,hall,Activo
941,Aaron Walsh,Port,harris,Activo
942,Matthew Miller,South,ford,No Activo
943,James Wagner,Lake,smith,No Activo
944,James Melendez,Port,carter,Activo
945,Stephen Mathis,Port,adams-hampton,Activo
946,John Davis,Lake,rich-jones,Activo
947,Carlos Woods,North,kirby-kennedy,Activo
948,Katherine Strong,Port,brown,Activo
949,Tanya Griffin,East,martinez-levy,No Activo
950,Ian Webb,New,vang,Activo
951,Melissa Andrews,South,pugh,Activo
952,Micheal Ruiz,South,mendez,Activo
953,David Morris,Lake,brown,Activo
954,Suzanne Gonzalez,New,rich-caldwell,Activo
955,Corey Barber,North,reed,Activo
956,Angela Jones,South,clark,Activo
957,Steve Frey,New,munoz,Activo
958,Belinda Taylor,North,mathis,Activo
959,Carl Mcintosh,Lake,austin,Activo
960,Alisha Jones,West,miller,Activo
961,Jodi Petersen,South,bryan-duncan,Activo
962,Ethan Flores,North,ponce,Activo
963,Melissa Parker,Lake,coffey,Activo
964,Shannon Graham,East,shaw-rowland,Activo
965,Maria Park,West,jones-boyer,Activo
966,Brent Murphy,North,flores,Activo
967,Evelyn Evans,New,osborn,Activo
968,Jessica Harris,West,mcmahon,Activo
969,Jeffrey Wilson,New,hunter,Activo
970,Adam Young,North,stark-jackson,Activo
971,Margaret Elliott,East,howard,Activo
972,Heather Peck,South,garcia,Activo
973,Jeremy Porter,South,melton,Activo
974,Juan Guzman,New,pearson,Activo
975,Anthony Best,West,ramos,Activo
976,John Campos,North,dawson,Activo
977,Charles Knight,West,rivera,Activo
978,Dr. Elaine Armstrong MD,New,donaldson,Activo
979,Erin Mcbride,East,hall-garcia,Activo
980,Debbie Wilson,North,chaney,Activo
981,Aaron Adams,New,baker,No Activo
982,Brian Arnold,East,mccann,Activo
983,Brian Foster,Port,hopkins,Activo
984,Jeremy Palmer,South,brown,Activo
985,John Andrews,Lake,conner,Activo
986,Caitlin Graham,North,simmons,Activo
987,Betty Cole,North,cherry-rogers,Activo
988,James Torres,New,fitzpatrick-lucas,Activo
989,Kevin Chapman,East,cortez-mendoza,Activo
990,Russell Hill,Port,lewis,Activo
991,Todd Wood,North,nguyen-miller,Activo
992,Mark Avila,Port,singh,Activo
993,Seth Castillo,West,martinez,Activo
994,Frances Morris,Port,lewis-larsen,Activo
995,Debra Gonzalez,Lake,brooks-rogers,Activo
996,Antonio Hartman,Lake,jones,Activo
997,David Cantu,South,wallace-valenzuela,Activo
998,Ryan Flynn Jr.,South,wilson,Activo
999,Brian Sanders,Lake,barnes,Activo
1000,David Brown,Lake,fields,Activo
1001,Jordan Smith,North,brandt,Activo
1002,Travis Price,New,chen,Activo
1003,Jacqueline Edwards,South,green,Activo
1004,Megan Kent,Port,davis,Activo
1005,Brooke Carroll,Port,jackson,Activo
1006,Emily Williams,Port,williams,Activo
1007,Charles Huynh,West,murphy,Activo
1008,Autumn Burns,New,cook-moore,Activo
1009,Alicia Vega,North,robinson-salazar,Activo
1010,Robert Hughes,West,ortiz,Activo
1011,Ashley Morton,North,jackson,Activo
1012,Paul Hammond,North,williams-mcdonald,Activo
1013,Latoya Brady,East,briggs-anderson,Activo
1014,Linda Miller,East,elliott,Activo
1015,Melanie Scott,North,ramirez-mullins,Activo
1016,Barry Wilson,East,joseph-long,Activo
1017,Thomas Olson,New,dodson,No Activo
1018,Matthew Martin,South,johnson-terrell,Activo
1019,Kelly Ortiz,Port,montgomery,Activo
1020,Michael Hopkins,New,cook,Activo
1021,Anthony Jones,Lake,morse,Activo
1022,Richard Tate,South,blackwell,Activo
1023,James Yoder MD,West,wilson-olson,Activo
1024,Michael Chambers,New,smith,Activo
1025,Scott Rodriguez,North,lee,Activo
1026,Anthony Jones,New,simpson,Activo
1027,Stephanie Simmons,Lake,hoover-perez,Activo
1028,Johnny Allen,North,sanchez,Activo
1029,Casey Taylor,South,miranda-garner,Activo
1030,Vincent Forbes,Lake,bailey-reyes,Activo
1031,Samantha Thompson,South,perez,Activo
1032,Tiffany Knox,Port,hansen,Activo
1033,David Brown,West,carlson,Activo
1034,Joshua Whitehead,South,walters-grant,Activo
1035,Stefanie Neal,New,howard,Activo
1036,Alexandria Jackson,East,jacobs,Activo
1037,Mr. Steven Caldwell,New,baker,Activo
1038,Megan Martin,North,jackson,Activo
1039,Erica Alvarez,East,smith,Activo
1040,Martin Pitts,Lake,hayden,Activo
1041,Leslie Meyer,South,peterson,Activo
1042,Lauren Rhodes,Lake,hatfield,Activo
1043,Jonathan Flynn,Lake,turner-williams,Activo
1044,Geoffrey Spencer,West,wood,Activo
1045,Logan Braun,West,newman,Activo
1046,Melissa White,North,branch,Activo
1047,David Hardy,West,schmitt-powell,Activo
1048,Dustin Yang,East,lewis-ball,Activo
1049,Thomas Richardson,West,dixon,Activo
1050,Teresa Fuentes,Lake,orr,No Activo
1051,Carlos Cook,New,herrera,Activo
1052,Emily Suarez,Lake,moody-williams,Activo
1053,Lauren Bush,South,cabrera-smith,Activo
1054,Cindy Ortega,New,rose,Activo
1055,Melissa Walsh,Lake,miller-wolfe,Activo
1056,Steven Jones,Port,hays,Activo
1057,Kevin Bell,South,hughes,Activo
1058,Patricia Nixon,Port,clark,Activo
1059,Heather Ortiz,East,cohen,Activo
1060,Adam Miller,North,conner-travis,Activo
1061,Michael Dunlap,Lake,molina,Activo
1062,Cory Richardson,Lake,campbell-bell,Activo
1063,Michael Bryan,Port,cordova,Activo
1064,Justin Simon,New,johnson,Activo
1065,Victoria Franco,West,mitchell,Activo
1066,Jacob Leblanc,New,white,Activo
1067,Peggy Wright,Lake,marshall,Activo
1068,Danielle Kirby,Port,velasquez,Activo
1069,Richard Velasquez,Lake,flores-vasquez,Activo
1070,Timothy Smith,New,arnold,Activo
1071,Donald Martinez,South,ramsey-nelson,Activo
1072,Kimberly Richardson,New,harrington,Activo
1073,Rachel Buck,Port,shaw,Activo
1074,Cameron Hernandez,Port,gray,Activo
1075,Michele Miller,South,sandoval,Activo
1076,Mindy Carter,South,hancock,Activo
1077,Hannah Kirk,Lake,perez-estrada,Activo
1078,Nancy Downs,Port,scott,Activo
1079,Melissa Beltran,South,stokes,Activo
1080,Kelly Santiago,North,knight,Activo
1081,Teresa Mitchell,North,simmons-gray,Activo
1082,Jennifer Mann,East,young-harper,Activo
1083,Natalie Coffey,North,cameron-may,No Activo
1084,Christopher Tran,North,lee,Activo
1085,Nicole Ferrell,Port,martinez-miller,Activo
1086,Kayla Rodriguez,Lake,griffin,Activo
1087,Kathy Barron,Lake,mckay,Activo
1088,Elizabeth Proctor,Lake,wright,Activo
1089,Summer Reid,East,anderson,Activo
1090,Michael Ayers,Lake,hobbs,Activo
1091,Christina Smith,Port,miller-hughes,No Activo
1092,Jessica Bennett,Lake,black,Activo
1093,Jennifer Bridges,East,chambers,Activo
1094,Amber Bates,East,simmons,Activo
1095,Kristin Bowman,South,riggs-collier,Activo
1096,Michael Nielsen,East,roberts-mcdonald,Activo
