nbr_inc_id,var_inc_nombre,var_inc_fecha,var_inc_status,nbr_ci_id
612,Jimenez,2021-08-16,Caso Archivado,612
613,Cobb,2021-03-22,Caso activo,613
614,Pratt,2021-06-14,Caso activo,614
615,Murphy,2021-04-30,Caso Archivado,615
616,Murphy,2022-08-16,Caso Archivado,616
617,Myers,2020-03-27,Caso activo,617
618,White,2021-11-06,Caso Archivado,618
619,Lee,2020-03-15,Caso cerrado,619
620,Davis,2023-01-12,Caso activo,620
621,Mathis,2020-10-11,Caso Archivado,621
622,Jones,2020-11-09,Caso activo,622
623,Cook,2022-05-05,Caso cerrado,623
624,Andrews,2020-02-25,Caso Archivado,624
625,Wilson,2022-01-05,Caso activo,625
626,Hunt,2022-03-18,Caso Archivado,626
627,Stark,2021-10-10,Caso activo,627
628,Wallace,2021-12-10,Caso activo,628
629,Jenkins,2022-01-23,Caso Archivado,629
630,Allen,2021-10-14,Caso Archivado,630
631,Peterson,2022-03-08,Caso Archivado,631
632,Sharp,2020-01-09,Caso activo,632
633,Boyle,2021-09-13,Caso Archivado,633
634,Mccormick,2020-03-20,Caso activo,634
635,Brown,2021-02-01,Caso activo,635
636,Warner,2021-03-02,Caso cerrado,636
637,Wallace,2020-11-22,Caso activo,637
638,Meyer,2020-01-31,Caso cerrado,638
639,Davis,2022-05-07,Caso activo,639
640,Page,2022-04-19,Caso cerrado,640
641,Wright,2021-02-25,Caso Archivado,641
642,Mooney,2022-06-06,Caso Archivado,642
643,Coleman,2022-11-06,Caso Archivado,643
644,Turner,2021-09-06,Caso cerrado,644
645,Torres,2020-08-18,Caso activo,645
646,Newton,2021-04-08,Caso activo,646
647,Simmons,2020-12-16,Caso activo,647
648,Graham,2020-08-22,Caso activo,648
649,Berry,2021-11-27,Caso Archivado,649
650,Parks,2020-04-30,Caso Archivado,650
651,Wright,2020-12-20,Caso Archivado,651
652,Ray,2021-12-10,Caso activo,652
653,Willis,2020-08-17,Caso Archivado,653
654,Hamilton,2021-02-06,Caso Archivado,654
655,Moore,2020-03-07,Caso Archivado,655
656,Allen,2021-06-12,Caso activo,656
657,Swanson,2021-04-21,Caso Archivado,657
658,Dennis,2022-09-27,Caso cerrado,658
659,Blake,2021-05-17,Caso activo,659
660,Nelson,2021-12-12,Caso activo,660
661,Lewis,2021-07-01,Caso Archivado,661
662,Ramirez,2020-09-07,Caso Archivado,662
663,Williams,2020-07-08,Caso activo,663
664,Mays,2021-07-09,Caso Archivado,664
665,Wang,2022-02-01,Caso activo,665
666,Price,2020-01-19,Caso Archivado,666
667,Gibbs,2022-08-04,Caso activo,667
668,Moses,2022-11-13,Caso activo,668
669,Sanchez,2020-05-19,Caso cerrado,669
670,Brown,2020-04-13,Caso activo,670
671,Stokes,2020-04-26,Caso activo,671
672,Austin,2021-09-27,Caso activo,672
673,Jones,2020-04-25,Caso activo,673
674,Mack,2021-01-23,Caso activo,674
675,Bishop,2022-05-04,Caso activo,675
676,Smith,2021-11-22,Caso Archivado,676
677,Berg,2021-12-13,Caso activo,677
678,Medina,2022-09-18,Caso Archivado,678
679,Jones,2021-02-28,Caso Archivado,679
680,Adams,2021-11-05,Caso activo,680
681,Burns,2021-10-02,Caso activo,681
682,Bailey,2021-04-15,Caso Archivado,682
683,Young,2020-10-01,Caso Archivado,683
684,Gonzalez,2023-01-17,Caso Archivado,684
685,Taylor,2022-10-21,Caso Archivado,685
686,Curry,2020-02-02,Caso activo,686
687,Ramsey,2022-07-12,Caso cerrado,687
688,Stewart,2020-01-21,Caso activo,688
689,Garner,2022-08-04,Caso cerrado,689
690,Lopez,2020-01-11,Caso activo,690
691,Warren,2020-11-04,Caso Archivado,691
692,Gonzalez,2022-02-21,Caso Archivado,692
693,Taylor,2022-10-15,Caso cerrado,693
694,Kim,2022-11-24,Caso activo,694
695,Hoover,2022-02-26,Caso activo,695
696,Miller,2020-04-15,Caso cerrado,696
697,Ramos,2021-03-02,Caso Archivado,697
698,Esparza,2022-10-25,Caso activo,698
699,Chang,2021-06-11,Caso Archivado,699
700,Dennis,2022-11-15,Caso activo,700
701,Cook,2020-06-07,Caso Archivado,701
702,Barber,2022-08-27,Caso activo,702
703,Trujillo,2022-06-14,Caso cerrado,703
704,Yates,2022-08-03,Caso Archivado,704
705,Tucker,2021-09-08,Caso Archivado,705
706,Carter,2022-08-16,Caso activo,706
707,Perez,2022-05-21,Caso Archivado,707
708,Simmons,2022-11-25,Caso cerrado,708
709,Foley,2021-05-30,Caso activo,709
710,Williams,2022-12-31,Caso activo,710
711,Wiggins,2020-06-12,Caso cerrado,711
712,Gordon,2021-12-23,Caso Archivado,712
713,Martinez,2021-06-20,Caso activo,713
714,Campos,2022-11-29,Caso activo,714
715,Huerta,2022-10-15,Caso activo,715
716,Sawyer,2020-12-14,Caso cerrado,716
717,Robinson,2021-10-14,Caso cerrado,717
718,Gonzalez,2020-12-14,Caso activo,718
719,Carter,2021-02-11,Caso cerrado,719
720,Mercado,2020-10-15,Caso cerrado,720
721,Nguyen,2020-10-10,Caso cerrado,721
722,Harris,2021-05-04,Caso cerrado,722
723,Wade,2023-01-04,Caso activo,723
724,Hughes,2021-10-11,Caso activo,724
725,Rogers,2022-12-09,Caso activo,725
726,Wright,2022-08-18,Caso Archivado,726
727,White,2020-05-25,Caso activo,727
728,Smith,2021-11-05,Caso activo,728
729,Foster,2020-11-27,Caso cerrado,729
730,Ramirez,2020-10-24,Caso Archivado,730
731,Gonzalez,2020-08-04,Caso Archivado,731
732,Malone,2022-08-31,Caso activo,732
733,Williams,2022-03-01,Caso activo,733
734,Barry,2020-06-03,Caso cerrado,734
735,Lewis,2022-01-21,Caso cerrado,735
736,Crawford,2021-05-11,Caso cerrado,736
737,Harris,2021-04-02,Caso activo,737
738,Butler,2020-03-15,Caso activo,738
739,Ortiz,2020-05-27,Caso activo,739
740,Simmons,2021-12-15,Caso activo,740
741,Smith,2020-10-19,Caso activo,741
742,Chavez,2021-12-25,Caso cerrado,742
743,Cain,2021-03-03,Caso Archivado,743
744,Pacheco,2022-10-07,Caso activo,744
745,Obrien,2021-06-07,Caso activo,745
746,Dillon,2020-07-30,Caso activo,746
747,Lawson,2021-02-03,Caso activo,747
748,Whitaker,2021-01-22,Caso Archivado,748
749,Carroll,2021-07-21,Caso Archivado,749
750,Williams,2022-12-30,Caso activo,750
751,Miller,2022-05-18,Caso activo,751
752,Walker,2021-09-19,Caso activo,752
753,Wyatt,2020-05-18,Caso activo,753
754,Johnson,2020-11-09,Caso activo,754
755,Mccormick,2020-04-13,Caso activo,755
756,Holmes,2022-05-04,Caso cerrado,756
757,Evans,2022-10-25,Caso Archivado,757
758,Castaneda,2020-07-12,Caso activo,758
759,Jones,2023-01-15,Caso activo,759
760,Hatfield,2021-01-10,Caso cerrado,760
761,Hartman,2021-02-28,Caso Archivado,761
762,Moore,2020-05-29,Caso activo,762
763,Wright,2020-04-02,Caso cerrado,763
764,Green,2021-12-26,Caso Archivado,764
765,Nguyen,2022-06-24,Caso activo,765
766,Norton,2020-11-12,Caso activo,766
767,Sanders,2022-12-05,Caso activo,767
768,Nelson,2020-09-12,Caso activo,768
769,Dalton,2020-08-31,Caso activo,769
770,Jennings,2022-01-06,Caso cerrado,770
771,Noble,2020-12-20,Caso cerrado,771
772,Thompson,2020-11-24,Caso activo,772
773,Johnson,2020-10-12,Caso activo,773
774,Smith,2021-03-06,Caso activo,774
775,Evans,2021-07-04,Caso cerrado,775
776,Griffin,2021-01-19,Caso cerrado,776
777,Miller,2022-12-08,Caso activo,777
778,Ortega,2020-05-10,Caso activo,778
779,Lawrence,2022-08-08,Caso Archivado,779
780,Green,2021-03-13,Caso Archivado,780
781,Turner,2022-01-12,Caso activo,781
782,Alvarado,2020-03-10,Caso Archivado,782
783,Morgan,2022-02-01,Caso Archivado,783
784,Rivera,2020-08-03,Caso Archivado,784
785,Thompson,2022-12-05,Caso activo,785
786,Davis,2020-11-05,Caso activo,786
787,Sherman,2022-01-25,Caso activo,787
788,Johnston,2022-03-28,Caso Archivado,788
789,Santiago,2022-04-10,Caso activo,789
790,Jordan,2022-12-27,Caso activo,790
791,Krueger,2021-03-21,Caso activo,791
792,Bishop,2022-03-02,Caso activo,792
793,Mills,2021-06-03,Caso activo,793
794,Hernandez,2022-12-05,Caso Archivado,794
795,Herrera,2021-06-30,Caso cerrado,795
796,Turner,2021-10-20,Caso Archivado,796
797,Brown,2022-08-16,Caso Archivado,797
798,Roy,2022-10-25,Caso cerrado,798
799,Love,2020-07-23,Caso Archivado,799
800,Horne,2020-08-31,Caso activo,800
801,Brown,2023-01-20,Caso activo,801
802,Smith,2022-03-18,Caso activo,802
803,Jenkins,2020-06-19,Caso Archivado,803
804,Perry,2022-12-21,Caso activo,804
805,Taylor,2021-09-08,Caso cerrado,805
806,Ballard,2022-10-23,Caso activo,806
807,May,2022-06-24,Caso cerrado,807
808,Fleming,2021-09-04,Caso activo,808
809,Landry,2020-07-16,Caso activo,809
810,Williams,2020-04-06,Caso activo,810
811,Hall,2021-10-09,Caso cerrado,811
812,Aguilar,2021-03-08,Caso activo,812
813,Wilson,2020-03-07,Caso cerrado,813
814,Logan,2020-09-29,Caso activo,814
815,Shaw,2022-11-07,Caso activo,815
816,Chambers,2020-02-29,Caso Archivado,816
817,Lopez,2021-05-06,Caso activo,817
818,Brady,2022-02-22,Caso activo,818
819,Bailey,2022-02-09,Caso Archivado,819
820,Nunez,2020-07-17,Caso activo,820
821,Smith,2022-06-30,Caso activo,821
822,Byrd,2021-09-24,Caso Archivado,822
823,Ray,2021-08-06,Caso cerrado,823
824,Terry,2020-05-05,Caso Archivado,824
825,Mann,2021-04-13,Caso cerrado,825
826,Pineda,2022-02-02,Caso Archivado,826
827,Patton,2021-01-12,Caso Archivado,827
828,Gallagher,2021-06-30,Caso Archivado,828
829,Williams,2020-11-26,Caso activo,829
830,Coffey,2022-07-07,Caso Archivado,830
831,Allen,2021-05-13,Caso activo,831
832,Evans,2020-09-05,Caso activo,832
833,Clark,2020-09-04,Caso activo,833
834,Ramsey,2022-03-23,Caso Archivado,834
835,Lee,2022-06-14,Caso Archivado,835
836,Garcia,2021-02-05,Caso cerrado,836
837,Donovan,2021-12-27,Caso Archivado,837
838,Compton,2022-04-06,Caso activo,838
839,Knox,2022-03-14,Caso activo,839
840,Morton,2020-07-01,Caso activo,840
841,Roberts,2021-01-15,Caso Archivado,841
842,Williams,2022-03-13,Caso cerrado,842
843,Schmidt,2022-02-23,Caso cerrado,843
844,Garcia,2021-01-27,Caso Archivado,844
845,Gonzalez,2020-06-06,Caso cerrado,845
846,Barnes,2022-12-31,Caso activo,846
847,Munoz,2022-11-06,Caso Archivado,847
848,Jones,2022-12-31,Caso cerrado,848
849,Underwood,2021-09-23,Caso Archivado,849
850,Lloyd,2021-03-29,Caso Archivado,850
851,Palmer,2020-01-23,Caso Archivado,851
852,Weaver,2020-07-25,Caso Archivado,852
853,Roach,2020-01-28,Caso Archivado,853
854,Lowe,2022-02-20,Caso activo,854
855,Bender,2021-05-25,Caso activo,855
856,Jenkins,2020-06-23,Caso cerrado,856
857,Fisher,2022-08-08,Caso activo,857
858,Collier,2020-05-16,Caso activo,858
859,Harris,2020-09-20,Caso activo,859
860,Kaufman,2021-05-20,Caso Archivado,860
861,Sandoval,2021-09-11,Caso activo,861
862,Jones,2022-03-04,Caso activo,862
863,Dean,2022-07-19,Caso activo,863
864,Patrick,2020-03-10,Caso cerrado,864
865,Jimenez,2021-10-30,Caso Archivado,865
866,Nguyen,2022-05-07,Caso activo,866
867,Cunningham,2021-01-09,Caso Archivado,867
868,Mitchell,2021-03-13,Caso Archivado,868
869,Rice,2022-02-18,Caso cerrado,869
870,Merritt,2020-08-15,Caso activo,870
871,Jones,2020-06-28,Caso activo,871
872,Friedman,2020-04-26,Caso activo,872
873,Smith,2021-09-10,Caso activo,873
874,Barrett,2021-11-08,Caso activo,874
875,Johnson,2021-11-28,Caso Archivado,875
876,Palmer,2020-10-11,Caso activo,876
877,Herrera,2022-11-17,Caso activo,877
878,Savage,2022-11-02,Caso Archivado,878
879,Velez,2021-01-01,Caso Archivado,879
880,Cummings,2022-04-19,Caso activo,880
881,Murphy,2022-06-17,Caso Archivado,881
882,Wang,2021-05-11,Caso activo,882
883,Daniel,2022-01-05,Caso cerrado,883
884,Morales,2022-10-10,Caso activo,884
885,Chen,2022-11-03,Caso Archivado,885
886,Russell,2022-09-18,Caso activo,886
887,Barnett,2022-09-14,Caso activo,887
888,Mcdonald,2022-02-09,Caso activo,888
889,Wilson,2021-05-01,Caso Archivado,889
890,Orozco,2020-11-29,Caso Archivado,890
891,Willis,2022-12-30,Caso Archivado,891
892,Grant,2021-10-26,Caso activo,892
893,George,2022-08-02,Caso cerrado,893
894,Garcia,2022-01-31,Caso Archivado,894
895,Yates,2020-06-14,Caso Archivado,895
896,Stevens,2021-04-14,Caso activo,896
897,Brown,2021-03-27,Caso activo,897
898,Golden,2021-11-15,Caso cerrado,898
899,Moore,2020-12-22,Caso activo,899
900,Jones,2022-09-02,Caso Archivado,900
901,Herman,2021-01-28,Caso cerrado,901
902,Hartman,2020-08-19,Caso cerrado,902
903,Brooks,2021-02-17,Caso Archivado,903
904,Smith,2022-08-10,Caso cerrado,904
905,Garcia,2020-03-30,Caso Archivado,905
906,Hood,2023-01-10,Caso activo,906
907,Beck,2022-02-16,Caso activo,907
908,Thomas,2020-11-14,Caso cerrado,908
909,Carpenter,2020-02-25,Caso Archivado,909
910,Simmons,2020-05-09,Caso cerrado,910
911,Bradley,2020-12-12,Caso activo,911
912,Burgess,2020-03-05,Caso activo,912
913,Williams,2021-03-10,Caso cerrado,913
914,Jordan,2020-11-11,Caso Archivado,914
915,Lewis,2022-02-25,Caso cerrado,915
916,Johnson,2020-03-08,Caso activo,916
917,Lane,2022-05-25,Caso Archivado,917
918,Benson,2022-08-25,Caso cerrado,918
919,Medina,2022-09-25,Caso activo,919
920,Wood,2020-06-25,Caso Archivado,920
921,Ruiz,2021-09-28,Caso activo,921
922,Thompson,2021-03-22,Caso Archivado,922
923,Farmer,2021-04-15,Caso activo,923
924,Klein,2020-04-10,Caso cerrado,924
925,Garcia,2021-09-10,Caso activo,925
926,Vaughan,2021-06-11,Caso Archivado,926
927,Wilson,2022-12-20,Caso activo,927
928,Moore,2022-11-29,Caso activo,928
929,Miller,2021-07-17,Caso Archivado,929
930,Simmons,2022-08-08,Caso Archivado,930
931,Bishop,2020-04-06,Caso Archivado,931
932,Wolf,2021-12-05,Caso activo,932
933,Davenport,2021-06-11,Caso activo,933
934,Richardson,2020-03-02,Caso activo,934
935,Robbins,2021-06-25,Caso cerrado,935
936,Gray,2020-04-11,Caso Archivado,936
937,Brown,2020-08-24,Caso activo,937
938,Chandler,2021-02-21,Caso activo,938
939,Guerra,2023-01-19,Caso Archivado,939
940,Becker,2021-10-03,Caso activo,940
941,Baldwin,2020-01-04,Caso cerrado,941
942,Guerrero,2020-11-03,Caso activo,942
943,Roberts,2020-02-05,Caso activo,943
944,Hill,2022-11-20,Caso cerrado,944
945,Taylor,2021-12-10,Caso cerrado,945
946,Welch,2020-09-01,Caso cerrado,946
947,Ferguson,2021-09-01,Caso activo,947
948,Bryan,2021-03-26,Caso activo,948
949,Rodriguez,2022-07-04,Caso activo,949
950,Bonilla,2022-06-15,Caso activo,950
951,Miller,2022-02-18,Caso Archivado,951
952,Rios,2022-07-19,Caso activo,952
953,Ware,2020-10-06,Caso activo,953
954,Stewart,2020-03-01,Caso cerrado,954
955,Humphrey,2021-06-10,Caso Archivado,955
956,Garcia,2022-05-07,Caso cerrado,956
957,Shaffer,2021-02-23,Caso cerrado,957
958,Powell,2022-02-26,Caso activo,958
959,Foley,2020-01-06,Caso Archivado,959
960,Anderson,2020-06-21,Caso activo,960
961,Johnson,2021-05-28,Caso activo,961
962,Gallegos,2021-11-16,Caso activo,962
963,Lee,2021-04-09,Caso Archivado,963
964,Williams,2022-04-25,Caso Archivado,964
965,Jones,2021-06-21,Caso Archivado,965
966,Hines,2022-08-06,Caso cerrado,966
967,Bailey,2022-07-09,Caso activo,967
968,Mercado,2020-01-23,Caso activo,968
969,Smith,2022-07-30,Caso cerrado,969
970,Rodriguez,2021-04-10,Caso Archivado,970
971,Scott,2021-04-27,Caso cerrado,971
972,Ramos,2021-12-03,Caso activo,972
973,Vance,2021-08-26,Caso Archivado,973
974,Gill,2021-12-11,Caso Archivado,974
975,Cisneros,2023-01-13,Caso activo,975
976,Adams,2022-08-02,Caso Archivado,976
977,Kelly,2021-09-22,Caso activo,977
978,Butler,2021-01-23,Caso activo,978
979,Lee,2022-09-20,Caso cerrado,979
980,Yates,2021-07-23,Caso activo,980
981,Smith,2021-03-13,Caso Archivado,981
982,Martinez,2020-04-24,Caso activo,982
983,Schwartz,2022-12-23,Caso activo,983
984,Wilson,2022-10-28,Caso activo,984
985,Tapia,2022-07-01,Caso Archivado,985
986,Hernandez,2021-10-05,Caso Archivado,986
987,Wilson,2021-08-21,Caso Archivado,987
988,Vaughn,2020-06-19,Caso Archivado,988
989,Alexander,2020-08-15,Caso Archivado,989
990,Harris,2020-06-02,Caso activo,990
991,Durham,2020-03-28,Caso Archivado,991
992,Brown,2021-11-29,Caso Archivado,992
993,Johnson,2022-06-29,Caso cerrado,993
994,Stewart,2020-09-04,Caso activo,994
995,Taylor,2020-11-07,Caso Archivado,995
996,Snyder,2021-05-24,Caso cerrado,996
997,Webb,2021-08-26,Caso Archivado,997
998,Cardenas,2022-10-18,Caso activo,998
999,Watson,2022-11-07,Caso activo,999
1000,Ray,2021-08-15,Caso activo,1000
1001,Daniel,2021-04-25,Caso cerrado,1001
1002,Aguilar,2021-07-20,Caso Archivado,1002
1003,Gallegos,2022-01-30,Caso Archivado,1003
1004,Rice,2021-08-11,Caso Archivado,1004
1005,Ferrell,2020-09-25,Caso activo,1005
1006,Hester,2021-09-05,Caso activo,1006
1007,Curry,2021-02-08,Caso cerrado,1007
1008,Holloway,2021-01-11,Caso activo,1008
1009,Paul,2020-06-24,Caso cerrado,1009
1010,Hall,2021-06-24,Caso activo,1010
1011,Chavez,2022-06-30,Caso activo,1011
1012,Garrett,2020-11-08,Caso cerrado,1012
1013,Walton,2020-02-09,Caso Archivado,1013
1014,Bauer,2021-02-24,Caso activo,1014
1015,Spencer,2020-01-11,Caso activo,1015
1016,Martinez,2022-06-25,Caso activo,1016
1017,Brown,2020-12-13,Caso Archivado,1017
1018,Williams,2020-06-21,Caso activo,1018
1019,Perez,2022-11-03,Caso activo,1019
1020,Rogers,2020-05-04,Caso Archivado,1020
1021,Garcia,2020-09-03,Caso activo,1021
1022,Hurley,2020-10-29,Caso activo,1022
1023,Garcia,2022-05-09,Caso activo,1023
1024,Frey,2021-05-13,Caso activo,1024
1025,Hampton,2021-09-07,Caso cerrado,1025
1026,Conway,2022-12-19,Caso Archivado,1026
1027,Romero,2021-04-19,Caso Archivado,1027
1028,Harmon,2022-01-29,Caso Archivado,1028
1029,Richards,2020-07-13,Caso activo,1029
1030,Anderson,2021-10-01,Caso activo,1030
1031,Small,2022-07-14,Caso Archivado,1031
1032,Mills,2021-10-30,Caso cerrado,1032
1033,Garrison,2021-04-16,Caso activo,1033
1034,Monroe,2020-12-30,Caso activo,1034
1035,Higgins,2022-11-18,Caso activo,1035
1036,Hernandez,2020-07-12,Caso cerrado,1036
1037,Miller,2020-12-22,Caso cerrado,1037
1038,Nolan,2023-01-05,Caso Archivado,1038
1039,Young,2020-05-13,Caso activo,1039
1040,Lee,2020-07-01,Caso cerrado,1040
1041,Mann,2021-07-07,Caso activo,1041
1042,Combs,2020-11-10,Caso cerrado,1042
1043,Lindsey,2021-11-10,Caso activo,1043
1044,Navarro,2020-03-14,Caso cerrado,1044
1045,Walsh,2020-09-04,Caso Archivado,1045
1046,Chapman,2020-06-07,Caso cerrado,1046
1047,Clayton,2020-11-08,Caso activo,1047
1048,Marsh,2020-08-29,Caso activo,1048
1049,Brooks,2022-09-18,Caso cerrado,1049
1050,Mckenzie,2020-08-08,Caso Archivado,1050
1051,Lee,2022-06-22,Caso cerrado,1051
1052,Petersen,2022-12-03,Caso activo,1052
1053,Jones,2021-01-03,Caso Archivado,1053
1054,Weiss,2021-11-22,Caso activo,1054
1055,Wilcox,2022-04-10,Caso activo,1055
1056,Underwood,2021-11-27,Caso activo,1056
1057,Carey,2022-04-21,Caso Archivado,1057
1058,Gomez,2022-09-02,Caso activo,1058
1059,Cook,2022-07-14,Caso cerrado,1059
1060,Watkins,2020-02-13,Caso cerrado,1060
1061,Mueller,2020-03-09,Caso activo,1061
1062,Cunningham,2020-06-29,Caso activo,1062
1063,Smith,2022-01-23,Caso activo,1063
1064,Cunningham,2020-03-29,Caso activo,1064
1065,Kennedy,2020-11-24,Caso activo,1065
1066,Ryan,2020-09-02,Caso activo,1066
1067,Sanders,2022-01-16,Caso activo,1067
1068,Powers,2020-12-30,Caso cerrado,1068
1069,Gibson,2021-03-27,Caso Archivado,1069
1070,Moore,2022-06-11,Caso Archivado,1070
1071,Bennett,2021-08-27,Caso activo,1071
1072,Melendez,2020-06-08,Caso activo,1072
1073,Graves,2022-08-18,Caso Archivado,1073
1074,Wright,2022-06-15,Caso activo,1074
1075,Ortega,2020-11-11,Caso Archivado,1075
1076,Lopez,2020-06-17,Caso Archivado,1076
1077,Garcia,2022-09-06,Caso Archivado,1077
1078,Serrano,2022-10-09,Caso activo,1078
1079,Barrera,2020-07-20,Caso activo,1079
1080,Rodriguez,2020-09-29,Caso cerrado,1080
1081,Bender,2020-01-17,Caso activo,1081
1082,Terry,2020-06-23,Caso Archivado,1082
1083,Lutz,2021-05-15,Caso Archivado,1083
1084,Watson,2022-12-21,Caso activo,1084
1085,Larson,2022-05-10,Caso activo,1085
1086,Wu,2021-11-09,Caso activo,1086
1087,Davis,2022-09-11,Caso cerrado,1087
1088,Kirk,2021-03-28,Caso activo,1088
1089,Rojas,2020-06-09,Caso cerrado,1089
1090,Jefferson,2022-05-07,Caso Archivado,1090
1091,Bates,2022-11-03,Caso cerrado,1091
1092,Adams,2021-09-23,Caso activo,1092
1093,Luna,2021-05-04,Caso activo,1093
1094,Bryant,2020-11-28,Caso cerrado,1094
1095,Anderson,2021-06-04,Caso activo,1095
1096,Miller,2020-02-26,Caso Archivado,1096
1097,Long,2021-08-21,Caso activo,1097
1098,Snyder,2021-04-25,Caso cerrado,1098
1099,Schultz,2021-01-23,Caso activo,1099
1100,Roberts,2021-03-27,Caso cerrado,1100
1101,Wang,2022-11-12,Caso activo,1101
1102,Gay,2021-08-23,Caso activo,1102
1103,Gonzalez,2021-09-17,Caso Archivado,1103
1104,Leon,2021-12-13,Caso Archivado,1104
1105,Wu,2020-05-04,Caso activo,1105
1106,Johnson,2022-12-24,Caso cerrado,1106
1107,Mitchell,2021-08-23,Caso activo,1107
1108,Dawson,2021-12-28,Caso Archivado,1108
1109,Brady,2022-03-19,Caso cerrado,1109
1110,Harper,2020-01-25,Caso activo,1110
1111,Durham,2022-07-19,Caso cerrado,1111
1112,Wallace,2020-01-18,Caso Archivado,1112
1113,Burns,2023-01-02,Caso cerrado,1113
1114,Wells,2020-02-19,Caso Archivado,1114
1115,Parrish,2020-08-22,Caso Archivado,1115
1116,Rogers,2021-02-15,Caso Archivado,1116
1117,Warner,2021-02-27,Caso Archivado,1117
1118,Mccall,2021-08-18,Caso Archivado,1118
