nbr_ci_id,var_ci_nombre,var_ci_status,nbr_ba_id
2890,James Williams,casado/a,2890
2891,William Ward,Viudo/a,2891
2892,David Miller,solter/a,2892
2893,Robert Smith,solter/a,2893
2894,Hector Holt,Divorciado/a,2894
2895,Sheila Walker,solter/a,2895
2896,Robert Martinez,Divorciado/a,2896
2897,James Vaughn,solter/a,2897
2898,Ms. Denise Nichols DVM,casado/a,2898
2899,Matthew Craig,Viudo/a,2899
2900,James Jimenez,Divorciado/a,2900
2901,Jeremy Fleming,solter/a,2901
2902,Janice Melton,solter/a,2902
2903,Dwayne Baker,solter/a,2903
2904,Calvin Mitchell,Divorciado/a,2904
2905,David Alexander,casado/a,2905
2906,Danielle Ray,solter/a,2906
2907,Dominic Harris,casado/a,2907
2908,Kaitlyn Mitchell,solter/a,2908
2909,David Whitney,Viudo/a,2909
2910,Joan Williams,Divorciado/a,2910
2911,Christopher Long,casado/a,2911
2912,Robert Foster,casado/a,2912
2913,Roy Woods,solter/a,2913
2914,Cody Livingston,solter/a,2914
2915,Joshua Wolfe,solter/a,2915
2916,Nancy Cohen,Divorciado/a,2916
2917,Richard Walker,solter/a,2917
2918,Sherri Kim,casado/a,2918
2919,Emily Wilson,solter/a,2919
2920,Michael Phillips,solter/a,2920
2921,Bruce Evans,solter/a,2921
2922,Mrs. Hannah Lee DVM,solter/a,2922
2923,Joshua Boyer,casado/a,2923
2924,Alicia Moore,solter/a,2924
2925,Michelle Huffman,solter/a,2925
2926,Courtney Morales,casado/a,2926
2927,George Horn,casado/a,2927
2928,Brian Anthony,casado/a,2928
2929,Joan Smith,casado/a,2929
2930,Michael Mejia,solter/a,2930
2931,Samantha Mack,solter/a,2931
2932,Jason Hudson,Divorciado/a,2932
2933,Jonathan Glass,casado/a,2933
2934,Karen Marsh,Divorciado/a,2934
2935,Ronald Smith,casado/a,2935
2936,Madison Hurst,Divorciado/a,2936
2937,Douglas Lewis,casado/a,2937
2938,Mrs. Amanda Tanner,solter/a,2938
2939,Meredith Bryan,Divorciado/a,2939
2940,Lisa Bridges,casado/a,2940
2941,John Brown,Divorciado/a,2941
2942,Joseph Morris,casado/a,2942
2943,David Shannon,Viudo/a,2943
2944,Megan Rose,solter/a,2944
2945,Kevin Blake,Divorciado/a,2945
2946,Todd Wilkins MD,casado/a,2946
2947,Stephanie Lopez,solter/a,2947
2948,Jennifer Clark,solter/a,2948
2949,Stacey Mckenzie,solter/a,2949
2950,Philip Hoffman,Viudo/a,2950
2951,Kristin Guzman,solter/a,2951
2952,Amber Garza,Divorciado/a,2952
2953,Michael Hicks,casado/a,2953
2954,Jesse Rodriguez,Divorciado/a,2954
2955,Vicki Rice,Viudo/a,2955
2956,Danielle Henderson,solter/a,2956
2957,Edwin Chavez,casado/a,2957
2958,Joseph Frazier,solter/a,2958
2959,Anthony Beard,solter/a,2959
2960,Courtney Smith,casado/a,2960
2961,Cynthia Moore,solter/a,2961
2962,Justin Shah,Divorciado/a,2962
2963,Joyce Morse,casado/a,2963
2964,Paul Durham,casado/a,2964
2965,Austin Chen,Viudo/a,2965
2966,John Garcia,solter/a,2966
2967,Jon Gomez,solter/a,2967
2968,Yolanda Banks,casado/a,2968
2969,Samantha Chase,solter/a,2969
2970,Manuel Allen,Divorciado/a,2970
2971,Mr. David Juarez MD,casado/a,2971
2972,Richard Hoffman,casado/a,2972
2973,Emily Webb,solter/a,2973
2974,David Estrada,Divorciado/a,2974
2975,Autumn Diaz,solter/a,2975
2976,Melissa Martinez,casado/a,2976
2977,Amanda Tucker,casado/a,2977
2978,Lisa Herman,Viudo/a,2978
2979,Cynthia Mooney,casado/a,2979
2980,Robert Perez,solter/a,2980
2981,Karen Castillo,Viudo/a,2981
2982,Barbara Martin,Divorciado/a,2982
2983,Tonya Anderson,solter/a,2983
2984,Mary Flores,solter/a,2984
2985,David Reynolds,Divorciado/a,2985
2986,Crystal Perry,Divorciado/a,2986
2987,Sarah Turner,solter/a,2987
2988,Mary Lopez,solter/a,2988
2989,Sharon Cowan,casado/a,2989
2990,Justin Cardenas,casado/a,2990
2991,Mary Morales,casado/a,2991
2992,Edwin Mcintosh,casado/a,2992
2993,John Blackwell,solter/a,2993
2994,David Baker,casado/a,2994
2995,Melanie Benitez,solter/a,2995
2996,Frank West,solter/a,2996
2997,Mr. Matthew Lucas,solter/a,2997
2998,Emily Ashley,casado/a,2998
2999,Brian Dickerson,casado/a,2999
3000,Deanna Williams,casado/a,3000
3001,Aaron Bush,solter/a,3001
3002,Jessica Rogers,solter/a,3002
3003,Robert Johnson,Viudo/a,3003
3004,Michael Hendricks,solter/a,3004
3005,Jacqueline Bean,Viudo/a,3005
3006,Donna Foster,solter/a,3006
3007,Sara Mason,Divorciado/a,3007
3008,Johnny Green,solter/a,3008
3009,James Thompson,casado/a,3009
3010,Beverly Brady,solter/a,3010
3011,Michael Freeman,solter/a,3011
3012,Jacob Green,casado/a,3012
3013,Marie Rivera,Viudo/a,3013
3014,Donna Daniel,casado/a,3014
3015,Kelly Boyer,solter/a,3015
3016,Robert Murray,casado/a,3016
3017,Heather Wyatt,solter/a,3017
3018,Brian Grimes,casado/a,3018
3019,Laura Giles,solter/a,3019
3020,Michele Knight,casado/a,3020
3021,Paula Smith,casado/a,3021
3022,Christina Lopez,Viudo/a,3022
3023,Jamie Blackwell,solter/a,3023
3024,Kristine Adams,casado/a,3024
3025,Heather Hubbard,solter/a,3025
3026,Ashley Velez,solter/a,3026
3027,Elizabeth Reyes,solter/a,3027
3028,Mark Allen,Viudo/a,3028
3029,Janet Butler,casado/a,3029
3030,Bryan Mcdonald,solter/a,3030
3031,Mrs. Samantha Shaffer,casado/a,3031
3032,Cynthia Taylor,casado/a,3032
3033,Ricardo Hawkins,casado/a,3033
3034,Dr. Brittany Baker DVM,Viudo/a,3034
3035,Brent Hawkins,solter/a,3035
3036,Carolyn Strickland,casado/a,3036
3037,Shelby Morris,solter/a,3037
3038,Paul Taylor,solter/a,3038
3039,Robert Wolf,Viudo/a,3039
3040,David Hickman,solter/a,3040
3041,Jessica Ellis,casado/a,3041
3042,Meghan Bullock,solter/a,3042
3043,Kayla Evans,casado/a,3043
3044,Caitlin Barajas,Divorciado/a,3044
3045,Diana Fisher,solter/a,3045
3046,Curtis Garrison,solter/a,3046
3047,Jay Durham,Viudo/a,3047
3048,Jason Hart,solter/a,3048
3049,Robert Mcknight,solter/a,3049
3050,Vanessa Rodriguez,solter/a,3050
3051,Sarah Sanders,solter/a,3051
3052,Jonathan Jackson,solter/a,3052
3053,Ashley Hicks,casado/a,3053
3054,Phillip Morales,casado/a,3054
3055,Joshua Miller,casado/a,3055
3056,Kelly Carter,Viudo/a,3056
3057,Jasmine Hernandez,solter/a,3057
3058,Dr. Christine Reyes DVM,casado/a,3058
3059,Micheal Hart,casado/a,3059
3060,Malik Castillo,solter/a,3060
3061,Dr. Michelle Hunt,Divorciado/a,3061
3062,Robert Robinson,solter/a,3062
3063,Adrienne Griffin DVM,casado/a,3063
3064,Cheryl Moore,casado/a,3064
3065,Albert Marshall,solter/a,3065
3066,Linda Carter,casado/a,3066
3067,Sarah Lopez,solter/a,3067
3068,David Stanley,casado/a,3068
3069,Valerie Watson,casado/a,3069
3070,Madeline Barker,solter/a,3070
3071,Jonathan Johnson,casado/a,3071
3072,Lindsey Perez,Divorciado/a,3072
3073,Michael Velazquez,casado/a,3073
3074,Antonio Scott,Viudo/a,3074
3075,Erika May,casado/a,3075
3076,Renee Cooke,Viudo/a,3076
3077,Scott Archer,solter/a,3077
3078,Danielle Powers,solter/a,3078
3079,Jared Burnett,casado/a,3079
3080,Pamela Pearson,casado/a,3080
3081,Nicholas Macdonald,casado/a,3081
3082,Emily Thomas,solter/a,3082
3083,Ellen Davis,solter/a,3083
3084,Keith Sanchez,solter/a,3084
3085,Michael Baker,casado/a,3085
3086,Tammy Rodriguez,solter/a,3086
3087,Donna White,casado/a,3087
3088,Victor Atkinson,solter/a,3088
3089,Christopher Livingston,solter/a,3089
3090,Jacob Myers,solter/a,3090
3091,Melissa Hunter,Viudo/a,3091
3092,Karen Johnston,Divorciado/a,3092
3093,Adam Tucker,Viudo/a,3093
3094,Tom Allen,Viudo/a,3094
3095,Dawn Rice,Viudo/a,3095
3096,Kimberly Patel,casado/a,3096
3097,Jennifer Williams,solter/a,3097
3098,Elizabeth Garcia,solter/a,3098
3099,Katherine Huffman,casado/a,3099
3100,Benjamin Bates,casado/a,3100
3101,Kayla Baird,solter/a,3101
3102,Paul Robinson,solter/a,3102
3103,Michael Salazar,solter/a,3103
3104,Bryan Thomas,solter/a,3104
3105,Robert Hampton,solter/a,3105
3106,Rachel Alvarez,solter/a,3106
3107,Michael Williams,casado/a,3107
3108,Jay Pratt,Viudo/a,3108
3109,Shannon Chan,Viudo/a,3109
3110,Robin Mercado,solter/a,3110
3111,Hannah Walker,Divorciado/a,3111
3112,Joshua Bowen,casado/a,3112
3113,Kyle Hunt,solter/a,3113
3114,Nicole Garcia,solter/a,3114
3115,Jerry Owen,solter/a,3115
3116,Mrs. Laura Cook,casado/a,3116
3117,Megan Davis,casado/a,3117
3118,Karen Hebert,casado/a,3118
3119,Allison Ramirez,casado/a,3119
3120,Alexis Sanchez,solter/a,3120
3121,Jay Mccarthy,solter/a,3121
3122,Natalie Taylor,solter/a,3122
3123,Courtney Thompson,Divorciado/a,3123
3124,Elizabeth Ramos,casado/a,3124
3125,Jennifer Lamb,casado/a,3125
3126,Bobby Williams,casado/a,3126
3127,Jennifer Potts,solter/a,3127
3128,Alexander Blankenship,solter/a,3128
3129,Amy Cook,Divorciado/a,3129
3130,Katherine Miller,solter/a,3130
3131,Angel Walker,solter/a,3131
3132,Danielle Stephens,casado/a,3132
3133,Barbara Cochran,solter/a,3133
3134,Matthew Werner,Divorciado/a,3134
3135,Michael Ingram,Viudo/a,3135
3136,James Watson,Viudo/a,3136
3137,Tyler Day,Viudo/a,3137
3138,Ivan Austin,solter/a,3138
3139,Nicholas Lopez,Divorciado/a,3139
3140,Heidi Wilcox,solter/a,3140
3141,Joel Fields,Viudo/a,3141
3142,Karl Buckley,solter/a,3142
3143,Robin Hicks,Viudo/a,3143
3144,Terry Thompson,solter/a,3144
3145,Luis Williams,casado/a,3145
3146,David Mays,solter/a,3146
3147,Pamela Ferrell,casado/a,3147
3148,Alex Butler,casado/a,3148
3149,Zachary Murphy,casado/a,3149
3150,Wanda Byrd,solter/a,3150
3151,Elizabeth Robinson,solter/a,3151
3152,Charles Hawkins,Divorciado/a,3152
3153,Timothy White,solter/a,3153
3154,Justin Duffy,casado/a,3154
3155,Joseph Rodriguez,Divorciado/a,3155
3156,Kathryn Farmer,casado/a,3156
3157,Michael Gibbs,casado/a,3157
3158,Robert Garcia,solter/a,3158
3159,Ryan Parks,casado/a,3159
3160,Faith Jones,casado/a,3160
3161,Gerald Cabrera,casado/a,3161
3162,Tammy Tran,casado/a,3162
3163,Kayla Collins,solter/a,3163
3164,Taylor Rangel,Viudo/a,3164
3165,Charles Kelley,casado/a,3165
3166,Cameron Martin,casado/a,3166
3167,Tara Nelson,casado/a,3167
3168,Roy Richards,solter/a,3168
3169,Tiffany Austin,Viudo/a,3169
3170,Mitchell Hernandez,casado/a,3170
3171,William Long,casado/a,3171
3172,Andrea Vincent,solter/a,3172
3173,Kimberly Rogers,casado/a,3173
3174,Sean Schwartz,solter/a,3174
3175,Ashley Garcia,solter/a,3175
3176,Dr. Michaela Robinson MD,solter/a,3176
3177,Debra Schaefer,casado/a,3177
3178,Daniel Malone,solter/a,3178
3179,Chad Robinson,casado/a,3179
3180,Thomas Thornton,Viudo/a,3180
3181,Sabrina Thompson,solter/a,3181
3182,Jean Smith MD,casado/a,3182
3183,Michael Long,casado/a,3183
3184,Margaret Conway,Divorciado/a,3184
3185,Melissa Leon,Viudo/a,3185
3186,Jared Christensen,solter/a,3186
3187,Ryan Knight,solter/a,3187
3188,Tammy Bond,casado/a,3188
3189,Richard Macdonald,casado/a,3189
3190,Richard Parker,casado/a,3190
3191,Johnathan Fuentes,solter/a,3191
3192,Thomas Hill,solter/a,3192
3193,Michelle Johnson,solter/a,3193
3194,Jennifer Perez,solter/a,3194
3195,Christy Matthews,solter/a,3195
3196,Timothy Mcbride,casado/a,3196
3197,Alexa Burnett,casado/a,3197
3198,Debbie Payne,Viudo/a,3198
3199,Lisa Anderson,solter/a,3199
3200,Jason Foley,casado/a,3200
3201,Kimberly Campbell,casado/a,3201
3202,Christopher Novak,casado/a,3202
3203,Heidi Lang,casado/a,3203
3204,Dylan Sutton,casado/a,3204
3205,Edward Wheeler,solter/a,3205
3206,Susan Boyd,solter/a,3206
3207,Lucas Johnson,solter/a,3207
3208,Hunter Rodriguez,solter/a,3208
3209,John Edwards,Divorciado/a,3209
3210,Brandon Anderson,solter/a,3210
3211,Wendy Roberts,Divorciado/a,3211
3212,Richard Schultz,solter/a,3212
3213,Kayla Lewis DDS,Viudo/a,3213
3214,Pamela Nixon,Divorciado/a,3214
3215,Joshua Martinez,casado/a,3215
3216,Joel Reyes,solter/a,3216
3217,Heather Lopez,solter/a,3217
3218,Terri Webb,casado/a,3218
3219,Caitlin Brown,solter/a,3219
3220,Sean Manning,casado/a,3220
3221,Danielle Briggs,Viudo/a,3221
3222,Joseph Thomas,Viudo/a,3222
3223,Annette Goodman,solter/a,3223
3224,Mathew Sloan,solter/a,3224
3225,Nicholas Holmes,solter/a,3225
3226,Kelly Macias,solter/a,3226
3227,Madison Willis,solter/a,3227
3228,Kristen Griffin,casado/a,3228
3229,Dr. Kendra Stephens,Viudo/a,3229
3230,Kerry Lewis,solter/a,3230
3231,Emma Freeman,casado/a,3231
3232,James Garcia,casado/a,3232
3233,Ashley Bridges,casado/a,3233
3234,Jay Stewart,casado/a,3234
3235,James Powell,solter/a,3235
3236,James Spears,Viudo/a,3236
3237,Eric Johnson,solter/a,3237
3238,Joseph Guzman,solter/a,3238
3239,Mrs. Stephanie Mayer,solter/a,3239
3240,Danny Pierce,solter/a,3240
3241,Mary Lynch,casado/a,3241
3242,Cole Williams,solter/a,3242
3243,Kelly Alvarado,solter/a,3243
3244,Vickie Robbins,casado/a,3244
3245,Jessica Navarro,casado/a,3245
3246,Joshua Garcia,Divorciado/a,3246
3247,Jesus Gomez,solter/a,3247
3248,Samantha Nash,Divorciado/a,3248
3249,Shane Henson,Divorciado/a,3249
3250,Victoria Smith,solter/a,3250
3251,Melissa Gonzalez,casado/a,3251
3252,Daniel Snow,solter/a,3252
3253,Tracy Petty,Divorciado/a,3253
3254,Pamela Potter,solter/a,3254
3255,John Hanson,Divorciado/a,3255
3256,Theresa Morgan,Divorciado/a,3256
3257,Ashley Harris,solter/a,3257
3258,John Boyd,solter/a,3258
3259,Chad Santos,casado/a,3259
3260,Stacy Barnes,casado/a,3260
3261,Mario Gonzales,Viudo/a,3261
3262,Daniel Cook,solter/a,3262
3263,Christopher Becker,solter/a,3263
3264,Elizabeth Chandler,casado/a,3264
3265,Robert Wolfe,solter/a,3265
3266,Ronald Wong,solter/a,3266
3267,Vanessa Marshall,casado/a,3267
3268,Andrew Williams,casado/a,3268
3269,Dr. Frank Ellis,solter/a,3269
3270,Jonathan Cooper,casado/a,3270
3271,Kelli Acosta,solter/a,3271
3272,Ashley Chapman,solter/a,3272
3273,Paige Day,Divorciado/a,3273
3274,Michael Roberts,Divorciado/a,3274
3275,Rebecca Martin,casado/a,3275
3276,Hailey Pitts,casado/a,3276
3277,Tamara Gonzalez,Divorciado/a,3277
3278,Christopher Orozco,solter/a,3278
3279,Zachary Beltran,casado/a,3279
3280,Cristina Hood,Viudo/a,3280
3281,Douglas Hall,solter/a,3281
3282,Christine Lee,casado/a,3282
3283,Charles Hayes,Viudo/a,3283
3284,Brian Bryan,casado/a,3284
3285,Douglas Lucas,solter/a,3285
3286,Raymond Bailey,Viudo/a,3286
3287,Mary Newman,Viudo/a,3287
3288,John Barr,casado/a,3288
3289,Maria Brown,Divorciado/a,3289
3290,Rhonda Blair,Divorciado/a,3290
3291,Kimberly Nelson,solter/a,3291
3292,Christine Yates,casado/a,3292
3293,Susan Moran,Viudo/a,3293
3294,Hector Peterson,solter/a,3294
3295,Dustin Long,casado/a,3295
3296,Keith Jackson,solter/a,3296
3297,Jessica Bruce,solter/a,3297
3298,William Johnson,casado/a,3298
3299,Michelle Riggs,solter/a,3299
3300,Jordan Smith,casado/a,3300
3301,Michael Robertson,solter/a,3301
3302,Zachary Lindsey,casado/a,3302
3303,Paula Johnston,casado/a,3303
3304,Tiffany Williams,casado/a,3304
3305,Patricia Herman,solter/a,3305
3306,Jessica Crane,Divorciado/a,3306
3307,Jennifer White,casado/a,3307
3308,Seth Martinez,Divorciado/a,3308
3309,Michelle Combs,Divorciado/a,3309
3310,Martha Shannon,Divorciado/a,3310
3311,Larry Bruce,casado/a,3311
3312,Bryan Dalton,Divorciado/a,3312
3313,Eric Schaefer,solter/a,3313
3314,Jo Gardner,solter/a,3314
3315,Daniel Morgan,Divorciado/a,3315
3316,Nicole Foster,casado/a,3316
3317,Lisa Page,solter/a,3317
3318,David Ho,casado/a,3318
3319,Karen Adams,solter/a,3319
3320,Caitlin Tate,solter/a,3320
3321,Tamara Castillo,Divorciado/a,3321
3322,Gregory Moran,casado/a,3322
3323,Phyllis Lane,solter/a,3323
3324,Stephanie Francis,solter/a,3324
3325,Ashley Boyd,solter/a,3325
3326,Monica Murphy,casado/a,3326
3327,Lonnie Wilson,solter/a,3327
3328,Richard King,casado/a,3328
3329,Daniel Whitney,casado/a,3329
3330,Mark Booker,Divorciado/a,3330
3331,Daniel Winters,solter/a,3331
3332,Shannon Stevenson,casado/a,3332
3333,Tina Russell,casado/a,3333
3334,Donald Simmons,solter/a,3334
3335,Brendan Ball,solter/a,3335
3336,Robert Sullivan,solter/a,3336
3337,Ashley Lynch,casado/a,3337
3338,William Pratt,solter/a,3338
3339,Roberto Brooks,solter/a,3339
3340,Dylan Garrett,casado/a,3340
3341,James Davis,casado/a,3341
3342,William Mahoney,casado/a,3342
3343,Scott Mccarty,solter/a,3343
3344,Phillip Jones,Viudo/a,3344
3345,Andrew Hendricks,casado/a,3345
3346,Karen Shah,solter/a,3346
3347,Jamie Pitts,casado/a,3347
3348,Justin Hughes DDS,solter/a,3348
3349,Kimberly Montgomery,casado/a,3349
3350,Derrick Hubbard,Divorciado/a,3350
3351,Destiny Garcia,solter/a,3351
3352,Brian Herring,Divorciado/a,3352
3353,Julie Riley,casado/a,3353
3354,Jasmine Cruz,solter/a,3354
3355,Sarah Dixon DDS,Viudo/a,3355
3356,Lauren Patterson,casado/a,3356
3357,Kent Taylor,casado/a,3357
3358,Lisa Rodriguez,Viudo/a,3358
3359,Zachary Kirby,casado/a,3359
3360,Bradley Wagner,casado/a,3360
3361,Dr. Melissa Ward,solter/a,3361
3362,Leonard Butler,Viudo/a,3362
3363,Dr. Thomas Reed,solter/a,3363
3364,Emily Simmons,solter/a,3364
3365,Michael Clayton,casado/a,3365
3366,Jacob Kelly,casado/a,3366
3367,Wesley Calderon,solter/a,3367
3368,Michelle Smith,Divorciado/a,3368
3369,Krista Brown,solter/a,3369
3370,Alexandra Allen,Viudo/a,3370
3371,Leon Russell,casado/a,3371
3372,Tina Holmes,Viudo/a,3372
3373,Dustin Ramos,Viudo/a,3373
3374,Robert Moore Jr.,Divorciado/a,3374
3375,Eric Cardenas,casado/a,3375
3376,Hannah Montgomery,casado/a,3376
3377,Kevin Johnson,casado/a,3377
3378,Jonathan Barajas,solter/a,3378
3379,Tanya Davis,solter/a,3379
3380,Dr. Annette Andrade,solter/a,3380
3381,Ryan Perez,casado/a,3381
3382,Jason Townsend,casado/a,3382
3383,Kayla Farrell,casado/a,3383
3384,Sandra Powers,Viudo/a,3384
3385,Bryan Morrow,solter/a,3385
3386,Kimberly Phillips,Divorciado/a,3386
3387,Linda Obrien,solter/a,3387
3388,Pam Thomas,solter/a,3388
3389,Kevin Wilson,solter/a,3389
3390,David Miller,solter/a,3390
3391,Michael Tran,casado/a,3391
3392,Madison Anderson,solter/a,3392
3393,Robert Foster,casado/a,3393
3394,Gerald Young,solter/a,3394
3395,Alexander Thomas,solter/a,3395
3396,Donna Diaz,casado/a,3396
3397,Matthew Davis,casado/a,3397
3398,Patricia Reeves,solter/a,3398
3399,Karen Jacobson,solter/a,3399
3400,Philip Johnson,casado/a,3400
3401,Corey Sparks,casado/a,3401
3402,Brandon Roberts,Viudo/a,3402
3403,Donald Washington II,solter/a,3403
3404,Carolyn Wells,casado/a,3404
3405,Jillian Pearson,casado/a,3405
3406,Thomas Patrick,solter/a,3406
3407,Lauren Harris,casado/a,3407
3408,Catherine Ortiz,Divorciado/a,3408
3409,Russell Wilson MD,casado/a,3409
3410,Ariel Cherry,solter/a,3410
3411,Kelly Martin,solter/a,3411
3412,Michael Rodriguez,solter/a,3412
3413,Miranda Perez,solter/a,3413
3414,Keith Phillips MD,solter/a,3414
3415,Leslie Lamb,Viudo/a,3415
3416,Jennifer Cole,solter/a,3416
3417,Christopher Delgado,solter/a,3417
3418,Evan Rios,solter/a,3418
3419,Kristy Smith,casado/a,3419
3420,Jonathan Hanson,casado/a,3420
3421,Matthew Gilbert,casado/a,3421
3422,Andrew Haynes,solter/a,3422
3423,Veronica Perez,casado/a,3423
3424,Cassandra Collins,Divorciado/a,3424
3425,Gloria Archer,casado/a,3425
3426,Patrick Bailey,solter/a,3426
3427,Jason Lopez,casado/a,3427
3428,Laura Atkins,Viudo/a,3428
3429,Melissa Mckenzie,solter/a,3429
3430,Danielle Acosta,Divorciado/a,3430
3431,Mark Freeman,Viudo/a,3431
3432,Danielle Smith DVM,casado/a,3432
3433,Andrew Torres,Divorciado/a,3433
3434,Terry Thomas,solter/a,3434
3435,Aaron Hubbard,solter/a,3435
3436,Justin Holmes,Divorciado/a,3436
3437,Melissa Stevens,solter/a,3437
3438,Todd Carter,solter/a,3438
3439,Kristin Massey,Viudo/a,3439
3440,Erik Moss,solter/a,3440
3441,Emily Pearson,solter/a,3441
3442,Brianna Lynch,casado/a,3442
3443,Jeffrey Scott,solter/a,3443
3444,Elizabeth Salinas,casado/a,3444
3445,Keith Castro,solter/a,3445
3446,David Patterson,casado/a,3446
3447,Katherine Stephens,solter/a,3447
3448,Calvin Griffin,casado/a,3448
3449,Victoria Morgan,solter/a,3449
3450,Michael Nelson,casado/a,3450
3451,Jessica Hicks,Viudo/a,3451
3452,Kimberly George,casado/a,3452
3453,Ian Bell,casado/a,3453
3454,Marc Mora,solter/a,3454
3455,Christy Smith,casado/a,3455
3456,Michael Caldwell,casado/a,3456
3457,Jennifer Dominguez,casado/a,3457
3458,Theresa Griffith,solter/a,3458
3459,Alexander Leonard,solter/a,3459
3460,Cynthia Ortiz,casado/a,3460
3461,Robert Fleming,solter/a,3461
3462,Robert Krueger,solter/a,3462
3463,Patricia Arias,solter/a,3463
3464,Kaitlyn Pacheco,solter/a,3464
3465,Anthony Garcia,Divorciado/a,3465
3466,Monica Rogers,solter/a,3466
3467,Laura Lopez,casado/a,3467
3468,Samantha Mosley,solter/a,3468
3469,Courtney Horton,solter/a,3469
3470,Dean Clark,casado/a,3470
3471,Ashley Ibarra,casado/a,3471
3472,Kim Brown,casado/a,3472
3473,John Rivera,solter/a,3473
3474,Michael Lee,solter/a,3474
3475,William Zimmerman,casado/a,3475
3476,Krystal Myers,casado/a,3476
3477,Brandi Ho,solter/a,3477
3478,Tamara Kelly,casado/a,3478
3479,Karen Barnes,solter/a,3479
3480,Cindy Wheeler,solter/a,3480
3481,Maria Flores,solter/a,3481
3482,Debra Deleon,solter/a,3482
3483,Trevor Mitchell,solter/a,3483
3484,Thomas Wood,casado/a,3484
3485,Garrett Ryan,solter/a,3485
3486,Meghan Hanna,casado/a,3486
3487,Tanya Hanna,casado/a,3487
3488,Terry Rhodes,solter/a,3488
3489,Jeffrey Griffin,solter/a,3489
3490,George Watson,solter/a,3490
3491,Victor Martin,casado/a,3491
3492,Jennifer Mccall,solter/a,3492
3493,James Shannon,solter/a,3493
3494,Kathleen Lee MD,casado/a,3494
3495,Cory Martin,solter/a,3495
3496,Jocelyn James,Divorciado/a,3496
3497,Michelle Cannon,casado/a,3497
3498,Ricardo Nguyen,casado/a,3498
3499,Gabriel Edwards,solter/a,3499
3500,Johnathan Castillo,casado/a,3500
3501,Scott Hill,Viudo/a,3501
3502,Brianna Obrien,Viudo/a,3502
3503,Tamara Rhodes,casado/a,3503
3504,Ronald Davis,casado/a,3504
3505,James Bradley,solter/a,3505
3506,James Smith,casado/a,3506
3507,Amanda Adams,Divorciado/a,3507
3508,Heather Hutchinson,Viudo/a,3508
3509,Katie Garcia MD,Divorciado/a,3509
3510,Haley Carter,solter/a,3510
3511,Robert Zimmerman,solter/a,3511
3512,Lisa Mitchell,Viudo/a,3512
3513,Peter Ward,solter/a,3513
3514,Ryan Phillips,Divorciado/a,3514
3515,Jennifer Huffman,Divorciado/a,3515
3516,Lisa West,solter/a,3516
3517,William Hughes,casado/a,3517
3518,Guy Williams,casado/a,3518
3519,William Wilson,solter/a,3519
3520,Jennifer Norton,casado/a,3520
3521,Samuel Shepherd,casado/a,3521
3522,Anita Case,casado/a,3522
3523,Mitchell Cooper,solter/a,3523
3524,Jay Williams,solter/a,3524
3525,William Herman,Viudo/a,3525
3526,Bailey Miller,solter/a,3526
3527,Kevin Pena,Divorciado/a,3527
3528,Joann Brown,solter/a,3528
3529,Ricardo Torres,solter/a,3529
3530,Erica Sanders,casado/a,3530
3531,Diane Weiss,solter/a,3531
3532,Tammy Martinez,casado/a,3532
3533,Monique Suarez,casado/a,3533
3534,Adam Houston,solter/a,3534
3535,Kristine Mcdonald PhD,casado/a,3535
3536,Aaron Thompson,solter/a,3536
3537,Kimberly Johnson,solter/a,3537
3538,Eric Lambert,casado/a,3538
3539,Matthew Adams,solter/a,3539
3540,Steven Ortega,casado/a,3540
3541,Raymond Schultz,solter/a,3541
3542,Mary Benjamin,Divorciado/a,3542
3543,Rebecca Flynn,casado/a,3543
3544,Jason Tucker,solter/a,3544
3545,Susan Mueller,casado/a,3545
3546,Sharon Palmer,Viudo/a,3546
3547,Timothy Daugherty,casado/a,3547
3548,Kelsey Wilson,casado/a,3548
3549,Daniel Ewing,Divorciado/a,3549
3550,William Lambert,casado/a,3550
3551,Monica Bush,solter/a,3551
3552,Ralph Smith,solter/a,3552
3553,Carla Stout,Viudo/a,3553
3554,Holly Harris,solter/a,3554
3555,Jessica Adams,casado/a,3555
3556,Casey Campbell,solter/a,3556
3557,Michael Perez,solter/a,3557
3558,Matthew Gay,solter/a,3558
3559,Jeffery Anderson,solter/a,3559
3560,Jasmine Lucero MD,Viudo/a,3560
3561,Heather Carpenter,solter/a,3561
3562,Amy Newman,Divorciado/a,3562
3563,Christopher Miller,solter/a,3563
3564,Katherine Trujillo,solter/a,3564
3565,Erin Richard,casado/a,3565
3566,William Lopez,casado/a,3566
3567,Thomas Johnson,solter/a,3567
3568,Dylan Ware,solter/a,3568
3569,Emily Miller,casado/a,3569
3570,Kathryn Montgomery,Divorciado/a,3570
3571,James Carter,solter/a,3571
3572,Joshua Padilla,solter/a,3572
3573,Keith Combs,Divorciado/a,3573
3574,Jacob Davies,solter/a,3574
3575,Kevin Lopez,Divorciado/a,3575
3576,Elizabeth Wilson,casado/a,3576
3577,Caleb Wong,Viudo/a,3577
3578,Elizabeth Conway,solter/a,3578
3579,Jennifer Hoffman,casado/a,3579
3580,Miss Anita Pace DDS,solter/a,3580
3581,James Greer,Divorciado/a,3581
3582,Craig Young,solter/a,3582
3583,Heather Douglas,solter/a,3583
3584,Joseph Lyons,Divorciado/a,3584
3585,Peter Owens,Divorciado/a,3585
3586,Mary Myers,casado/a,3586
